ID;Nombre;Precio impuestos incluidos;ID regla de impuestos;En oferta (0/1);Valor del descuento;Porcentaje de descuento;Descuento desde (aaaa-mm-dd);Descuento hasta (aaaa-mm-dd);Referencia nº;N° de referencia proveedor;Marca;EAN13;UPC;Ecotasa;Anchura;Altura;Profundidad;Peso;Cantidad;Cantidad mínima;Nivel de stock bajo;Envíame un mensaje de correo electrónico cuando la cantidad esté por debajo de este nivel;Visible en;Coste adicional del envío;Unidad para el precio unitario;Resumen;Descripción;Etiquetas (x,y,z...);Meta-título;Meta keywords;Meta descripción;URL reescrita;Disponible para pedidos (0 = No, 1 = Si);Fecha de disponibilidad del producto;Fecha de creación del producto;URL's de las imágenes (x,y,z...);Textos alternativos de imagen (x,y,z...);Elimine las imágenes existentes (0 = No, 1 = Si);Característica (Nombre:Valor:Posición:Personalizado);Estado;Destacado;
;Celular xiaomi poco x3 shadow gray pantalla 6.67 fhd+ 128gb rom 6gb ram triple c;2632000;1;0;;;;;ELEPOCOX3B;;XIAOMI;6941059650447;;;18,00;18,00;18,00;0,300000;50;;;;;;;;PENSADO PARA VOS., EL XIAOMI POCO X3 NFC POSEE EL NOVEDOSO SISTEMA OPERATIVO ANDROID 10 QUE INCORPORA RESPUESTAS INTELIGENTES Y ACCIONES SUGERIDAS PARA TODAS TUS APLICACIONES. ENTRE SUS DIVERSAS FUNCIONALIDADES ENCONTRARAS EL TEMA OSCURO, NAVEGACIóN POR GESTOS Y MODO SIN DISTRACCIONES, PARA QUE COMPLETES TUS TAREAS MIENTRAS DISFRUTAS AL MáXIMO TU DISPOSITIVO., FOTOGRAFÍA PROFESIONAL EN TU BOLSILLO., DESCUBRí INFINITAS POSIBILIDADES PARA TUS FOTOS CON LAS 4 CáMARAS PRINCIPALES DE TU EQUIPO. PONE A PRUEBA TU CREATIVIDAD Y JUGA CON LA ILUMINACIóN DIFERENTES PLANOS Y EFECTOS PARA OBTENER GRANDES RESULTADOS., DESBLOQUEO FACIAL Y DACTILAR., MáXIMA SEGURIDAD PARA QUE SOLO VOS PUEDAS ACCEDER AL EQUIPO. PODRáS ELEGIR ENTRE EL SENSOR DE HUELLA DACTILAR PARA HABILITAR EL TELéFONO EN UN TOQUE, ;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/ELEPOCOX3B(1).jpg&http://181.40.23.235:8099/files/imagenes/productos/ELEPOCOX3B.jpg;;;Marca:XIAOMI&Producto:TELEFONOS CELULARES&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:18  CM&Alto:9  CM&Largo:6  CM&Peso:300  GR;;;
;Celular xiaomi redmi note 9 green pantalla 6.53 fhd+ 64gb rom 3gb ram quad cam b;1569000;1;0;;;;;ELEMINOTE964;;XIAOMI;6941059643418;;;18,00;18,00;18,00;0,300000;5;;;;;;;;PROCESADOR DE PRIMERA CALIDAD, RENDIMIENTO POTENTE, REDMI NOTE 9 ESTá EQUIPADO CON UN PROCESADOR OCTA-CORE DE ALTO RENDIMIENTO CON UNA VELOCIDAD MáXIMA DE 2.0GHZ, UNA FRECUENCIA DE GPU DE 1000MHZ, PARA MEJORAR EL RENDIMIENTO Y PROPORCIONARTE UNA EXPERIENCIA DE JUEGO PERFECTA., UN SISTEMA DE IMáGENES EXTRAORDINARIO, MáS QUE SIMPLE CLARIDAD, CON LA CáMARA PRINCIPAL DE 48 MP PUEDES CAPTURAR TODOS TUS MOMENTOS FAVORITOS, EL OBJETIVO GRAN ANGULAR, EL OBJETIVO MACRO Y EL OBJETIVO DE PROFUNDIDAD DE CAMPO, TE ASEGURARáN LOS MEJORES RESULTADOS INDEPENDIENTEMENTE DE LA ESCENA QUE QUIERAS CAPTURAR., CáMARA PRINCIPAL SúPER NíTIDA PARA INMORTALIZAR MOMENTOS, LA CáMARA PRINCIPAL DE 48 MP, CON UNA RESOLUCIóN ULTRA ALTA, TE PERMITE CAPTURAR MOMENTOS INOLVIDABLES., CLARIDAD INMACULADA Y VISTA P;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/ELEMINOTE964.jpg;;;Marca:XIAOMI&Producto:TELEFONOS CELULARES&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:18  CM&Alto:9  CM&Largo:6  CM&Peso:300  GR;;;
;Celular xiaomi redmi note 9 grey pantalla 6.53 fhd+ 64gb rom 3gb ram quad cam ba;1569000;1;0;;;;;ELEMINOTE964G;;XIAOMI;6941059643364;;;18,00;18,00;18,00;0,300000;20;;;;;;;;PROCESADOR DE PRIMERA CALIDAD, RENDIMIENTO POTENTE, REDMI NOTE 9 ESTá EQUIPADO CON UN PROCESADOR OCTA-CORE DE ALTO RENDIMIENTO CON UNA VELOCIDAD MáXIMA DE 2.0GHZ, UNA FRECUENCIA DE GPU DE 1000MHZ, PARA MEJORAR EL RENDIMIENTO Y PROPORCIONARTE UNA EXPERIENCIA DE JUEGO PERFECTA., BATERíA ENORME, ENERGíA DE MAYOR DURACIóN, CON LA BATERíA MEJORADA DE 5020MAH (TYP), PUEDES DISFRUTAR DE UNA ENERGíA DURADERA. JUNTO CON LA CARGA RáPIDA DE 18 W, PUEDES DISFRUTAR DE TU DISPOSITIVO EN POCO TIEMPO. ADMITE CARGA INVERSA DE 9W (MáX.) POR CABLE., UN SISTEMA DE IMáGENES EXTRAORDINARIO, MáS QUE SIMPLE CLARIDAD, CON LA CáMARA PRINCIPAL DE 48 MP PUEDES CAPTURAR TODOS TUS MOMENTOS FAVORITOS, EL OBJETIVO GRAN ANGULAR, EL OBJETIVO MACRO Y EL OBJETIVO DE PROFUNDIDAD DE CAMPO, TE ASEGURARáN LOS MEJOR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/ELEMINOTE964G.jpg;;;Marca:XIAOMI&Producto:TELEFONOS CELULARES&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:18  CM&Alto:9  CM&Largo:6  CM&Peso:300  GR;;;
;Centrifuga de ropas arno mod cra55 5.2kgs blanca tambor inox;716000;1;0;;;;;EDASCRA55;;ARNO;7797003956399;;;39,00;39,00;39,00;25,476750;50;;;;;;;;LA CENTRIFUGADORA ARNO ES PARA TODO TIPO DE ROPA, ALGODóN, JEANS, LYCRA, LANA, SINTéTICO, POLYESTER, ENTRE OTROS, CON SISTEMA DE TRABA DE MáXIAMA SEGURIDAD TOTAL;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDASCRA55.jpg;;;Marca:ARNO&Producto:CENTRIFUGAS DE ROPA -10KG&Segmento:LAVADO/SECADO&Vendedor:Sara Comercial&Ancho:39  CM&Alto:67  CM&Largo:39  CM&Peso:9600  GR;;;
;Centrifuga de ropas tokyo 15bl cap 15kgs blanca 1800 rpm 180w;622000;1;0;;;;;EDTMCE15BL;;TOKYO;7908312805692;;;42,00;42,00;42,00;31,548720;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTMCE15BL.jpg&http://181.40.23.235:8099/files/imagenes/productos/EDTMCE15BL(01).jpg&http://181.40.23.235:8099/files/imagenes/productos/EDTMCE15BL(02).jpg;;;Marca:TOKYO&Producto:CENTRIFUGAS DE ROPA +10KG&Segmento:LAVADO/SECADO&Vendedor:Sara Comercial&Ancho:42  CM&Alto:71.2  CM&Largo:42.2  CM&Peso:GR;;;
;Centrifuga tokyo  15kg compact15   1560rpm tambor de acero;506000;1;0;;;;;EDTCECOMP15;;TOKYO;7841175015764;;;44,50;44,50;44,50;35,892031;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTCECOMP15.jpg&http://181.40.23.235:8099/files/imagenes/productos/EDTCECOMP15(1).jpg&http://181.40.23.235:8099/files/imagenes/productos/EDTCECOMP15(2).jpg;;;Marca:TOKYO&Producto:CENTRIFUGAS DE ROPA +10KG&Segmento:LAVADO/SECADO&Vendedor:Sara Comercial&Ancho:44.5  CM&Alto:72.5  CM&Largo:44.5  CM&Peso:8500  GR;;;
;Chapa a gas venancio mod c80;1822000;1;0;;;;;GCHVC80-NV;;VENANCIO;;;;80,00;80,00;80,00;45,540000;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCHVC80-NV.jpg;;;Marca:VENANCIO&Producto:PLANCHAS DE COCCION&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:80  CM&Alto:33  CM&Largo:69  CM&Peso:GR;;;
;Centrifugadora tokyo inox 5.5kg tokcen55in;666000;1;0;;;;;EDTOKCEN55IN;;TOKYO;7841175009336;;;35,00;35,00;35,00;19,293750;50;;;;;;;;CENTRIFUGADORA INOX 5,5 KG;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTOKCEN55IN.jpg;;;Marca:TOKYO&Producto:CENTRIFUGAS DE ROPA -10KG&Segmento:LAVADO/SECADO&Vendedor:Sara Comercial&Ancho:35  CM&Alto:63  CM&Largo:35  CM&Peso:10500  GR;;;
;Chapa bifera progas mod pms;864000;1;0;;;;;GCHP-CHPMS;;PROGAS;7898466531113;;;41,00;41,00;41,00;22,500000;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCHP-CHPMS.jpg;;;Marca:PROGAS&Producto:PLANCHAS DE COCCION&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:41  CM&Alto:18  CM&Largo:89  CM&Peso:22500  GR;;;
;Choppera memo 1 canilla mod barril a hielo 30l x hora 23kg hielo;2781000;1;0;;;;;GCPMH-CGB1C;;MEMO;7898923191393;;;49,00;49,00;49,00;52,000000;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCPMH-CGB1C.jpg&http://181.40.23.235:8099/files/imagenes/productos/GCPMH-CGB1C(1).jpg&http://181.40.23.235:8099/files/imagenes/productos/GCPMH-CGB1C(2).jpg;;;Marca:MEMO&Producto:CHOPERAS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:49  CM&Alto:55  CM&Largo:44  CM&Peso:52000  GR;;;
;Choppera memo 1 canilla mod icefort a hielo 30l x hora 28kg hielo;2297000;1;0;;;;;GCPMH-ICF1C;;MEMO;7898923191409;;;49,50;49,50;49,50;42,000000;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCPMH-ICF1C.jpg;;;Marca:MEMO&Producto:CHOPERAS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:49.5  CM&Alto:40  CM&Largo:24  CM&Peso:42000  GR;;;
;Chapa a gas metvisa cfg 100 cm;2383000;1;0;;;;;GCHM-CFG10;;METVISA;7899511908416;;;0,00;0,00;0,00;0,000000;5;;;;;;;;;;;;;;;;;;;;Marca:METVISA&Producto:PLANCHAS DE COCCION&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&;;;
;Choppera memo 2 canillas mod icefort a hielo 60l x hora 28kg hielo;3344000;1;0;;;;;GCPMH-ICF2C;;MEMO;7898923191423;;;48,00;48,00;48,00;35,000000;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCPMH-ICF2C.jpg;;;Marca:MEMO&Producto:CHOPERAS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:48  CM&Alto:15  CM&Largo:15  CM&Peso:35000  GR;;;
;Churrasquera pr-199 progas inox a gas 10 espetos 220/50;474000;1;0;;;;;GCHPR-PR199;;PROGAS;7898466537467;;;27,00;27,00;27,00;8,417250;5;;;;;;;;CHURRASQUERA PROGAS MODELO , PR-199INOXIDABLEA GAS10 ESPETOS.;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCHPR-PR199.jpg;;;Marca:PROGAS&Producto:PLANCHAS DE COCCION&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Acero inoxidable:1  COLOR&Ancho:27  CM&Alto:21.5  CM&Largo:58  CM&Peso:5300  GR;;;
;Churrasquera pr-199e electrica progas inox 10 espetos 220/50;456000;1;0;;;;;GCHPR-PR199E;;PROGAS;7898466537474;;;25,00;25,00;25,00;6,750000;5;;;;;;;;CHURRASQUERA ELECTRICA MARCA , PROGASMODELO, PR-199EELECTRICO 10 ESPETOSESTRCUTURA  INOX.220V;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCHPR-PR199E.jpg;;;Marca:PROGAS&Producto:PLANCHAS DE COCCION&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Acero inoxidable:1  COLOR&Ancho:25  CM&Alto:20  CM&Largo:54  CM&Peso:4700  GR;;;
;Cocina a gas tokyo apolo c/respaldo 4h mesa inox;377000;1;0;;;;;COTOAP-RE;;TOKYO;7899639731811;;;50,50;50,50;50,50;14,518750;50;;;;;;;;MEJORA TU VIDA, LA MEJOR OPCION PARA COCINAR CON LA MAS ALTA CALIDAD CON NUESTRAS LINEAS DE COCINAS., ;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COTOAP-RE.JPG;;;Marca:TOKYO&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:50.5  CM&Alto:20  CM&Largo:57.5  CM&Peso:6500  GR;;;
;Churrasquera tokyo ind mod lr-eg-36l 8kw 92*62*35cms 220v;3572000;1;0;;;;;GT-LREG36L;;TOKYO INDUSTRIAL;6932398812252;;;77,00;77,00;77,00;115,346000;5;;;;;;;;;;;;;;;;;;;;Marca:TOKYO INDUSTRIAL&Producto:PLANCHAS DE COCCION&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:77  CM&Alto:56  CM&Largo:107  CM&Peso:103000  GR;;;
;Cocina a gas tokyo bravo con encendido 4h calienta platos mesa inox con luz;901000;1;0;;;;;COTOBRA4HECP-RE;;TOKYO;7899639731774;;;50,50;50,50;50,50;59,163906;50;;;;;;;;MEJORA TU VIDA, LA MEJOR OPCION PARA COCINAR CON LA MAS ALTA CALIDAD CON NUESTRAS LINEAS DE COCINAS., ;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COTOBRA4HECP-RE.jpg;;;Marca:TOKYO&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:50.5  CM&Alto:81.5  CM&Largo:57.5  CM&Peso:24000  GR;;;
;Cocina a gas tokyo dallas 5h mesa acero inox;1164000;1;0;;;;;COTODA5-RE;;TOKYO;7899639716146;;;82,00;82,00;82,00;101,024000;50;;;;;;;;LA COCINA MODELO DALLAS TIENE 5 HORNALLAS Y UNA MESADA DE ACERO INOXIDABLE PARA LIMPIARLA FáCILMENTE.;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COTODA5-RE.jpg;;;Marca:TOKYO&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Hornallas:5  Unidades&A gas:1  Unidades&Acero inoxidable:1  Unidades&Color:BLANCO  COLOR&Ancho:82  CM&Alto:77  CM&Largo:64  CM&Peso:34500  GR;;;
;Cocina a gas tokyo dallas blanco 4h mesa inox tapa de vidrio horno limpia facil;606000;1;0;;;;;COTODA4HL-RE;;TOKYO;7899639790900;;;50,50;50,50;50,50;59,163906;50;;;;;;;;MEJORA TU VIDA, LA MEJOR OPCION PARA COCINAR CON LA MAS ALTA CALIDAD CON NUESTRAS LINEAS DE COCINAS., ;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COTODA4HL-RE.jpg&http://181.40.23.235:8099/files/imagenes/productos/COTODA4HL-RE(1).jpg;;;Marca:TOKYO&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:50.5  CM&Alto:81.5  CM&Largo:57.5  CM&Peso:18500  GR;;;
;Cocina a gas tokyo dallas negro 4h mesa inox tapa de vidrio horno limpia facil;688000;1;0;;;;;COTODA4HLN-RE;;TOKYO;7899639799897;;;50,50;50,50;50,50;59,163906;50;;;;;;;;MEJORA TU VIDA, LA MEJOR OPCION PARA COCINAR CON LA MAS ALTA CALIDAD CON NUESTRAS LINEAS DE COCINAS., ;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COTODA4HLN-RE.jpg&http://181.40.23.235:8099/files/imagenes/productos/COTODA4HLN-RE(1).jpg;;;Marca:TOKYO&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:50.5  CM&Alto:81.5  CM&Largo:57.5  CM&Peso:GR;;;
;Cocina a gas tokyo petit 4h mesa inox con respaldo horno limpia facil;503000;1;0;;;;;COTOPET4H-RE;;TOKYO;7899639731729;;;49,50;49,50;49,50;56,133000;50;;;;;;;;MEJORA TU VIDA, LA MEJOR OPCION PARA COCINAR CON LA MAS ALTA CALIDAD CON NUESTRAS LINEAS DE COCINAS.;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COTOPET4H-RE.jpg;;;Marca:TOKYO&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:49.5  CM&Alto:81  CM&Largo:56  CM&Peso:18100  GR;;;
;Cocina americana venancio a gas mod fa6p 6hornallas;8189000;1;0;;;;;GCAVFA6P;;VENANCIO;7893956000681;;;102,00;102,00;102,00;85,731000;0;;;;;;;;ANAFE CON BASE 6 HORNALLASQUEMADORES EN HIERRO FUNDIDO TIPO ESTRELLAHORNALLAS DE 30X30 CMSCONTROL INDIVIDUAL DE QUEMADORESMODELO A GAS DE BAJA PRESIONCUERPO EN ACERO INOXIDABLE;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCAVFA6P.jpg;;;Marca:VENANCIO&Producto:COCINAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:102  CM&Alto:41  CM&Largo:82  CM&Peso:GR;;;
;Cocina combinada volcan hornallas a gas/horno electrico-mod 96eacp;4759000;1;0;;;;;COVO96EACP;;VOLCAN;7797039901394;;;54,80;54,80;54,80;71,870200;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COVO96EACP.jpg;;;Marca:VOLCAN&Producto:COCINAS COMBINADAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:54.8  CM&Alto:86  CM&Largo:61  CM&Peso:35000  GR;;;
;Cocina combinada tokyo euro 4h a gas neg horno electrico con encendido mesa inox;1058000;1;0;;;;;COTOEU4HHEN-RE;;TOKYO;7899639731873;;;50,50;50,50;50,50;59,163906;5;;;;;;;;MEJORA TU VIDA, LA MEJOR OPCION PARA COCINAR CON LA MAS ALTA CALIDAD CON NUESTRAS LINEAS DE COCINAS., ;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COTOEU4HHEN-RE.jpg;;;Marca:TOKYO&Producto:COCINAS COMBINADAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:50.5  CM&Alto:81.5  CM&Largo:57.5  CM&Peso:GR;;;
;Cocina combinada tokyo blanca essencial 3horn gas 1elect horno electrico 50x50cm;1356000;1;0;;;;;COTOKESSE31BB-N;;TOKYO;7841175008476;;;53,00;53,00;53,00;64,951500;5;;;;;;;;ESTA COCINA MODELO ESSENCIAL COMBINA 3 HORNALLAS A GAS Y 1 ELéCTRICA, CON UN HORNO ELéCTRICO Y ES DE UN DELICADO COLOR BLANCO QUE HACE JUEGO CON TU AMBIENTE.;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COTOKESSE31BB-N.jpg;;;Marca:TOKYO&Producto:COCINAS COMBINADAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:53  CM&Alto:86  CM&Largo:57  CM&Peso:28.48  GR;;;
;Cocina electrica tokyo 2placas mod tok20 1500-750w;258000;1;0;;;;;COTOK20-N;;TOKYO;7841175001354;;;9,50;9,50;9,50;12,000000;50;;;;;;;;REGULADOR DE TEMPERATURATERMOSTATONIVELES DE POTENCIA MIN., MAX.;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COTOK20-N.jpg;;;Marca:TOKYO&Producto:ANAFES DE MESA / PLACAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:9.5  CM&Alto:54  CM&Largo:65  CM&Peso:12000  GR;;;
;Cocina electrica tokyo 1placa mod tok19 1500w;166000;1;0;;;;;COTOK19-N;;TOKYO;7841175001347;;;9,50;9,50;9,50;14,000000;50;;;;;;;;REGULADOR DE TEMPERATURATERMOSTATONIVELES DE POTENCIA MIN., MAX.MED.  ANCHO 29CM, ALTURA 7CM, PROF. 23CM;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COTOK19-N.JPG;;;Marca:TOKYO&Producto:ANAFES DE MESA / PLACAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:9.5  CM&Alto:27  CM&Largo:33  CM&Peso:14000  GR;;;
;Cocina industrial progas 6h mod pms-600n c/opci�n de horno fsi-680;2807000;1;0;;;;;GCP-PMS600N;;PROGAS;7898466532318;;;88,00;88,00;88,00;40,293000;5;;;;;;;;. . .;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCP-PMS600N.jpg;;;Marca:PROGAS&Producto:COCINAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Capacidad:6 hornallas de 30x30  CENTIMETROS&Ancho:88  CM&Alto:16.5  CM&Largo:111  CM&Peso:4700  GR;;;
;Cocina maxi 6hornallas venancio mod m6d;5929000;1;0;;;;;GCVM6D;;VENANCIO;7893956008847;;;124,00;124,00;124,00;184,450000;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCVM6D.jpg;;;Marca:VENANCIO&Producto:COCINAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:124  CM&Alto:35  CM&Largo:170  CM&Peso:GR;;;
;Cocina progas 2hornallas mod pm-200;995000;1;0;;;;;GCP-PM200;;PROGAS;7898466530802;;;22,00;22,00;22,00;20,064000;50;;;;;;;;COCINA INDUSTRIAL 2 HORNALLAS DE 30X30 CMS EN HIERRO FUNDIDO. PERFIL 3 CMS QUEMADORES DE 10 CMS DE DIAMETRO EN MATERIAL FUNDIDO CON FIJACION A TRAVES DE ENCAJE. BANDEJA COLECTORA DE GRASA. ENTRADA PARA HORNO FSI-500;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCP-PM200.jpg;;;Marca:PROGAS&Producto:COCINAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Hornallas:2 de 30x30  CENTIMETROS&Ancho:22  CM&Alto:76  CM&Largo:48  CM&Peso:16100  GR;;;
;Cocina progas con opcion horno pmsd-402nf 2h doble y 2h simple;2880000;1;0;;;;;GCOPG-PMSD402NF;;PROGAS;7898466527833;;;76,00;76,00;76,00;37,600000;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCOPG-PMSD402NF.jpg;;;Marca:PROGAS&Producto:COCINAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:76  CM&Alto:17  CM&Largo:88  CM&Peso:37600  GR;;;
;Cocina progas mod pm-400 4horn sencilla 30x30 sin horno;1419000;1;0;;;;;GCP-PM400;;PROGAS;7898466530819;;;79,00;79,00;79,00;28,440000;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCP-PM400.jpg;;;Marca:PROGAS&Producto:COCINAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:79  CM&Alto:20  CM&Largo:72  CM&Peso:26400  GR;;;
;Cocina progas mod pms-400 4h 30*30cm sin horno;1833000;1;0;;;;;GCOPG-PMS400;;PROGAS;7898466530826;;;76,00;76,00;76,00;33,600000;20;;;;;;;;COCINA INDUSTRIAL 4 HORNALLAS SIN HORNO.4 HORNALLAS DE 30X30 CMS.QUEMADORES DE 12MM DE DIAMETRO..HORNALLAS EN HIERRO FUNDIDO.FABRICADO EN CHAPA DE ACERO CON PINTURA EPOXI.ESTRUCTURA DESMONTABLE.;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCOPG-PMS400.jpg;;;Marca:PROGAS&Producto:COCINAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:76  CM&Alto:17  CM&Largo:89  CM&Peso:33600  GR;;;
;Cocina whirlpool wfs5naruuw 5h inox;3159000;1;0;;;;;COWFS5NARUUW;;WHIRLPOOL;7891129519824;;;77,70;77,70;77,70;158,119500;20;;;;;;;;SORPRENDÉ A TU FAMILIA Y AMIGOS CON UN PLATO ESPECIAL., ESTA COCINA COMBINA PRACTICIDAD CON UN DISEñO MODERNO Y FUNCIONAL., HORNO CLEARTECH., FáCIL LIMPIEZA PARA UN HORNO SIEMPRE IMPECABLE. LA CAVIDAD DEL HORNO POSEE UN TRATAMIENTO ESPECIAL QUE PERMITE LIMPIAR EL HORNO CON MAYOR FACILIDAD., VIDRIO EASY OPEN., VIDRIO INTERNO REMOVIBLE DE SIMPLE APERTURA PARA UNA LIMPIEZA PERFECTA Y FáCIL., PERILLAS REMOVIBLES., PERILLAS REMOVIBLES CON EXCLUSIVO ARO PROTECTOR QUE PROTEGEN CONTRA EL INGRESO DE SUCIEDAD Y FACILITAN LA LIMPIEZA., REJILLAS ROBUSTAS., REJILLAS DE MESADA DOBLES Y ROBUSTAS., ;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COWFS5NARUUW.jpg&http://181.40.23.235:8099/files/imagenes/productos/COWFS5NARUUW(1).jpg&http://181.40.23.235:8099/files/imagenes/productos/COWFS5NARUUW(2).jpg;;;Marca:WHIRLPOOL&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:77.7  CM&Alto:100  CM&Largo:81.4  CM&Peso:44000  GR;;;
