ID;Nombre;Precio impuestos incluidos;ID regla de impuestos;En oferta (0/1);Valor del descuento;Porcentaje de descuento;Descuento desde (aaaa-mm-dd);Descuento hasta (aaaa-mm-dd);Referencia nº;N° de referencia proveedor;Marca;EAN13;UPC;Ecotasa;Anchura;Altura;Profundidad;Peso;Cantidad;Cantidad mínima;Nivel de stock bajo;Envíame un mensaje de correo electrónico cuando la cantidad esté por debajo de este nivel;Visible en;Coste adicional del envío;Unidad para el precio unitario;Resumen;Descripción;Etiquetas (x,y,z...);Meta-título;Meta keywords;Meta descripción;URL reescrita;Disponible para pedidos (0 = No, 1 = Si);Fecha de disponibilidad del producto;Fecha de creación del producto;URL's de las imágenes (x,y,z...);Textos alternativos de imagen (x,y,z...);Elimine las imágenes existentes (0 = No, 1 = Si);Característica (Nombre:Valor:Posición:Personalizado);Estado;Destacado;
;Cafetera moulinex mod fg381a10 soleil;376000;1;0;;;;;EDXCFG381A10-N;;MOULINEX;3045386380091;;;23,80;23,80;23,80;5,055120;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDXCFG381A10-N.jpg;;;Marca:MOULINEX&Producto:CAFETERAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:23.8  CM&Alto:35.4  CM&Largo:24  CM&Peso:2610  GR;;;
;Calentador circular tokyo ind mod s701 6.8 lts dimension 490*460*430;692000;1;0;;;;;GC-S701NV;;TOKYO INDUSTRIAL;7841175009572;;;47,00;47,00;47,00;18,506250;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GC-S701NV.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:MANTENEDORAS DE ALIMENTO&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:47  CM&Alto:31.5  CM&Largo:50  CM&Peso:8200  GR;;;
;Calentador de agua de paso electrico rheem rtex-8;1660000;1;0;;;;;EDRHTRTEX8;;RHEEM;;;;25,00;25,00;25,00;3,000000;50;;;;;;;;, ;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRHTRTEX8.jpg;;;Marca:RHEEM&Producto:CALEFONES&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Potencia:8000  Watts&Tension electrica:240  VOLTIOS&Frecuencia electrica:50  HERTZ&Temperatura:60  GRADOS CENTIGRADOS&Ancho:25  CM&Alto:13  CM&Largo:26  CM&Peso:3000  GR;;;
;Calentador rectangular tokyo ind mod 834-01 inox 4 lts dimension 430*295*320;299000;1;0;;;;;GC-834-01NV;;TOKYO INDUSTRIAL;7841175009558;;;31,00;31,00;31,00;8,866000;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GC-834-01NV.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:MANTENEDORAS DE ALIMENTO&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:31  CM&Alto:26  CM&Largo:44  CM&Peso:4200  GR;;;
;Calentador rectangular tokyo ind mod s901 inox 9 lts tapa basculante dimension 7;983000;1;0;;;;;GCR-S901;;TOKYO INDUSTRIAL;6932398819282;;;53,00;53,00;53,00;30,259688;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCR-S901.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:MANTENEDORAS DE ALIMENTO&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:53  CM&Alto:31.5  CM&Largo:72.5  CM&Peso:13000  GR;;;
;Calentador redondo tokyo ind mod 835 inox 5.5 lts dimension 550*315*290;315000;1;0;;;;;GC-835NV;;TOKYO INDUSTRIAL;7841175009602;;;36,00;36,00;36,00;9,072000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GC-835NV.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:MANTENEDORAS DE ALIMENTO&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:36  CM&Alto:28  CM&Largo:36  CM&Peso:3700  GR;;;
;Calentador rectangular tokyo ind mod k900dp inox 9 lts tapa basculante dimension;823000;1;0;;;;;GCR-K900DP;;TOKYO INDUSTRIAL;6932398819275;;;37,00;37,00;37,00;26,154375;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCR-K900DP.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:MANTENEDORAS DE ALIMENTO&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:37  CM&Alto:43.5  CM&Largo:65  CM&Peso:10600  GR;;;
;Caminador evolution evo2800 25prog 18km/h 2.5hp hta 130kg;5012000;1;0;;;;;GIMEVO2800-N;;EVOLUTION;7841175012091;;;76,50;76,50;76,50;760,000000;50;;;;;;;;;;;;;;;;;;;;Marca:EVOLUTION&Producto:CAMINADORAS&Segmento:FITNESS&Vendedor:Sara Comercial&Ancho:76.5  CM&Alto:33  CM&Largo:174  CM&Peso:760000  GR;;;
;Caminador-evolution-evo5000 10prog 22km/h 4hp pro motor ac hta 150kg;9975000;1;0;;;;;GIMEVO5000-N;;EVOLUTION;7841175012107;;;92,00;92,00;92,00;194,028000;20;;;;;;;;;;;;;;;;;;;;Marca:EVOLUTION&Producto:CAMINADORAS&Segmento:FITNESS&Vendedor:Sara Comercial&Ancho:92  CM&Alto:38  CM&Largo:222  CM&Peso:125000  GR;;;
;Calentador redondo tokyo industrial basculante s701 6.8lts;513000;1;0;;;;;GC-S701;;TOKYO INDUSTRIAL;6932398812207;;;47,00;47,00;47,00;18,506250;0;;;;;;;;CALENTADOR REDONDO MARCA, TOKYO IND.CAPACIDAD, 6.8 LTSBASCULANTEACERO INOX.;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GC-S701.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:MANTENEDORAS DE ALIMENTO&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:47  CM&Alto:31.5  CM&Largo:50  CM&Peso:8200  GR;;;
;Caminadores evolution fitness evo201 110kg;4045000;1;0;;;;;GIMEVO201-N;;EVOLUTION;7841175007196;;;177,00;177,00;177,00;98,168625;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GIMEVO201-N.jpg;;;Marca:EVOLUTION&Producto:CAMINADORAS&Segmento:FITNESS&Vendedor:Sara Comercial&Ancho:177  CM&Alto:76.5  CM&Largo:29  CM&Peso:60000  GR;;;
;Campana whirlpool wpi91de 90cm inox vidrio recto;3038000;1;0;;;;;EDWCWPI91DE;;WHIRLPOOL;7797750006125;;;41,00;41,00;41,00;60,649250;5;;;;;;;;CAMPANA EN ACERO INOXIDABLE Y VIDRIO CON 3 VELOCIDADES DE ASPIRACIóN, 90CM, CON VIDRIO;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDWCWPI91DE.jpg;;;Marca:WHIRLPOOL&Producto:CAMPANAS EXTRACTORAS DE COCINA&Segmento:VENTILACION&Vendedor:Sara Comercial&Ancho:41  CM&Alto:61  CM&Largo:97  CM&Peso:GR;;;
;Carro de 3niveles tokyo industrial rpc-l3 p/servicio c/ruedas;711000;1;0;;;;;GCT-RPCL3;;TOKYO INDUSTRIAL;6932398815635;;;55,00;55,00;55,00;18,920000;20;;;;;;;;CARRO PARA SERVICIO.3 NIVELES.ESTRUCTURA EN ACERO INOXIDABLE.CAÑOS CROMADOS.RUEDAS PARA LOCOMOCIÒN.DIMENSIONES,0,86XO,54X0,94 MTS.;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCT-RPCL3.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:CARROS GASTRONOMICOS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:55  CM&Alto:16  CM&Largo:86  CM&Peso:GR;;;
;Caminadora evolution fitness evo800 110kg;3328000;1;0;;;;;GIMEVO800-N;;EVOLUTION;7841175014668;;;30,00;30,00;30,00;83,250000;50;;;;;;;;;;;;;;;;;;;;Marca:EVOLUTION&Producto:CAMINADORAS&Segmento:FITNESS&Vendedor:Sara Comercial&Ancho:30  CM&Alto:75  CM&Largo:148  CM&Peso:32000  GR;;;
;Carcasa p/ evaporador lg cassete inverter de 24000 a 60000btu/h mod pt-mchw0;1192000;1;0;;;;;AALG-CMCHW0;;LG;8851434625503;;;100,00;100,00;100,00;28,050000;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AALG-CMCHW0.jpg;;;Marca:LG&Producto:ACCESORIOS CLIMATIZACION&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Ancho:100  CM&Alto:11  CM&Largo:102  CM&Peso:8500  GR;;;
;Carcasa p/ evaporador lg cassete inverter de 9000 a 18.000btu/h mod pt-qchw0;853000;1;0;;;;;AALG-CQCHW0;;LG;8801031053667;;;68,80;68,80;68,80;14,635480;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AALG-CQCHW0.jpg;;;Marca:LG&Producto:ACCESORIOS CLIMATIZACION&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Ancho:68.8  CM&Alto:12.7  CM&Largo:67  CM&Peso:4000  GR;;;
;Carro p/18 bandejas tokyo industrial 1/1 inox-tr-m18a;1236000;1;0;;;;;GC-TRM18A;;TOKYO INDUSTRIAL;6932398812221;;;61,00;61,00;61,00;222,955000;5;;;;;;;;CARRO PARA RESTAURANT CAPACIDAD, 18 BANDEJAS GASTRONORM 1/1 ESTRUCTURA EN ACERO INOXIDABLE RUEDAS Y TRABA DE SEGURIDAD TRABA DE BANDEJAS;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GC-TRM18A.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:CARROS GASTRONOMICOS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:61  CM&Alto:86  CM&Largo:170  CM&Peso:24000  GR;;;
;Carro para cubiertos tokyo industrial 5 depositos mod rpc-5;534000;1;0;;;;;GCT-RPC5;;TOKYO INDUSTRIAL;693239881444;;;86,00;86,00;86,00;29,584000;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCT-RPC5.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:CARROS GASTRONOMICOS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:86  CM&Alto:16  CM&Largo:86  CM&Peso:18000  GR;;;
;Celular lg k22+pantalla 6.2 hd 64gb 3gb ram triple cam 2+1 bateria 3000mah;1199000;1;0;;;;;ELELGK22PLUS-N;;LG;8806087047288;;;16,40;16,40;16,40;0,311000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/ELELGK22PLUS-N.jpg;;;Marca:LG&Producto:TELEFONOS CELULARES&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:16.4  CM&Alto:5.35  CM&Largo:8.8  CM&Peso:311  GR;;;
;Celular lg k22 pantalla 6.2 hd 32gb 2gb ram triple cam 2+1 bateria 3000mah;1009000;1;0;;;;;ELELGK22-N;;LG;8806087046700;;;16,40;16,40;16,40;0,311000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/ELELGK22-N.jpg;;;Marca:LG&Producto:TELEFONOS CELULARES&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:16.4  CM&Alto:5.35  CM&Largo:8.8  CM&Peso:311  GR;;;
;Celular lg k41s pantalla 6.5 hd 32gb 3gb ram penta cam 4+1 bat 4000mah;1326000;1;0;;;;;ELELGK41S-N;;LG;8806087043280;;;17,70;17,70;17,70;0,392000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/ELELGK41S-N.jpg;;;Marca:LG&Producto:TELEFONOS CELULARES&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:17.7  CM&Alto:6.1  CM&Largo:9.6  CM&Peso:392  GR;;;
;Carro tokyo industrial para 6 gn s 1/1 mod bv-m5;1236000;1;0;;;;;GCT-BVM5;;TOKYO INDUSTRIAL;6932398819305;;;79,00;79,00;79,00;27,304375;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCT-BVM5.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:CARROS GASTRONOMICOS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:79  CM&Alto:17.5  CM&Largo:79  CM&Peso:GR;;;
;Celular lg k51s pantalla 6.5 hd 64gb 3gb ram penta cam 4+1 bat 4000mah;1721000;1;0;;;;;ELELGK51S-N;;LG;8806087043556;;;17,70;17,70;17,70;0,392000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/ELELGK51S-N.jpg;;;Marca:LG&Producto:TELEFONOS CELULARES&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:17.7  CM&Alto:6.1  CM&Largo:9.6  CM&Peso:392  GR;;;
;Celular lg k61 pantalla 6.53 fhd+ 128gb 4gb ram penta cam 4+1 bat 4000mah;2025000;1;0;;;;;ELELGK61;;LG;8806087044072;;;1,00;1,00;1,00;0,001000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/ELELGK61.jpg;;;Marca:LG&Producto:TELEFONOS CELULARES&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:1  CM&Alto:1  CM&Largo:1  CM&Peso:1  GR;;;
;Celular lg k71 pantalla  6.8'' fhd+ 128gb 4gb ram quad cam 3+1 bat 4000mah;2531000;1;0;;;;;ELELGK71;;LG;8806087049558;;;1,00;1,00;1,00;0,001000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/ELELGK71.jpg;;;Marca:LG&Producto:TELEFONOS CELULARES&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:1  CM&Alto:1  CM&Largo:1  CM&Peso:1  GR;;;
;Celular xiaomi redmi 9c grey pantalla 6.53 hd+ 32gb rom 2gb ram triple cam bater;1265000;1;0;;;;;ELEREDMI9CG;;XIAOMI;6934177726927;;;18,00;18,00;18,00;0,300000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/ELEREDMI9CG.jpg;;;Marca:XIAOMI&Producto:TELEFONOS CELULARES&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:18  CM&Alto:9  CM&Largo:6  CM&Peso:300  GR;;;
;Celular xiaomi redmi 9c orange pantalla 6.53 hd+ 32gb rom 2gb ram triple cam bat;1265000;1;0;;;;;ELEREDMI9C;;XIAOMI;6934177726965;;;18,00;18,00;18,00;0,300000;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/ELEREDMI9C.jpg;;;Marca:XIAOMI&Producto:TELEFONOS CELULARES&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:18  CM&Alto:9  CM&Largo:6  CM&Peso:300  GR;;;
;Celular xiaomi redmi 9c blue pantalla 6.53 hd+ 32gb rom 2gb ram triple cam bater;1265000;1;0;;;;;ELEREDMI9CB;;XIAOMI;6934177726941;;;18,00;18,00;18,00;0,300000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/ELEREDMI9CB.jpg;;;Marca:XIAOMI&Producto:TELEFONOS CELULARES&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:18  CM&Alto:9  CM&Largo:6  CM&Peso:300  GR;;;
;Celular xiaomi redmi note 9s blue pantalla 6.67 fhd+ 64gb rom 4gb ram quad cam b;1924000;1;0;;;;;ELEREDMINOTE9SB;;XIAOMI;6941059643029;;;18,00;18,00;18,00;0,300000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/ELEREDMINOTE9SB.jpg;;;Marca:XIAOMI&Producto:TELEFONOS CELULARES&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:18  CM&Alto:9  CM&Largo:6  CM&Peso:300  GR;;;
;Celular xiaomi redmi 9 grey pantalla 6.53 fhd+ 32gb rom 3gb ram quad cam bateria;1303000;1;0;;;;;ELEREDMI9;;XIAOMI;6941059645818;;;18,00;18,00;18,00;0,300000;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/ELEREDMI9.jpg;;;Marca:XIAOMI&Producto:TELEFONOS CELULARES&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:18  CM&Alto:9  CM&Largo:6  CM&Peso:300  GR;;;
;Celular xiaomi redmi note 9s grey pantalla 6.67 fhd+ 64gb rom 4gb ram quad cam b;1924000;1;0;;;;;ELEREDMINOTE9S;;XIAOMI;6941059643036;;;18,00;18,00;18,00;0,300000;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/ELEREDMINOTE9S.jpg;;;Marca:XIAOMI&Producto:TELEFONOS CELULARES&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:18  CM&Alto:9  CM&Largo:6  CM&Peso:300  GR;;;
;Celular xiaomi redmi note 9 grey pantalla 6.53 fhd+ 64gb rom 3gb ram quad cam ba;1519000;1;0;;;;;ELEMINOTE964G;;XIAOMI;6941059643364;;;18,00;18,00;18,00;0,300000;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/ELEMINOTE964G.jpg;;;Marca:XIAOMI&Producto:TELEFONOS CELULARES&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:18  CM&Alto:9  CM&Largo:6  CM&Peso:300  GR;;;
;Centrifuga de ropas arno mod cra55 5.2kgs blanca tambor inox;716000;1;0;;;;;EDASCRA55;;ARNO;7797003956399;;;39,00;39,00;39,00;25,476750;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDASCRA55.jpg;;;Marca:ARNO&Producto:CENTRIFUGAS DE ROPA -10KG&Segmento:LAVADO/SECADO&Vendedor:Sara Comercial&Ancho:39  CM&Alto:67  CM&Largo:39  CM&Peso:9600  GR;;;
;Centrifuga de ropas tokyo 7kgs mod tok7kcen 200w 220v/50hz;499000;1;0;;;;;EDTSETOK7KCEN;;TOKYO;7841175004683;;;42,50;42,50;42,50;35,179375;50;;;;;;;;EFICIENCIA Y TENCNOLOGIA COMBINADAS PARA EL MEJOR CUIDADO DE TUS PRENDAS., ;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTSETOK7KCEN.JPG;;;Marca:TOKYO&Producto:CENTRIFUGAS DE ROPA -10KG&Segmento:LAVADO/SECADO&Vendedor:Sara Comercial&Ancho:42.5  CM&Alto:77  CM&Largo:43  CM&Peso:8000  GR;;;
;Chapa a gas venancio mod c80;1822000;1;0;;;;;GCHVC80-NV;;VENANCIO;;;;80,00;80,00;80,00;45,540000;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCHVC80-NV.jpg;;;Marca:VENANCIO&Producto:PLANCHAS DE COCCION&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:80  CM&Alto:33  CM&Largo:69  CM&Peso:GR;;;
;Chapa usa venancio mod cgp90 90cms con base l americana;4375000;1;0;;;;;GCHV-CGP90;;VENANCIO;7893956013933;;;103,00;103,00;103,00;101,970000;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCHV-CGP90.jpg;;;Marca:VENANCIO&Producto:PLANCHAS DE COCCION&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:103  CM&Alto:44  CM&Largo:90  CM&Peso:80000  GR;;;
;Chapa grill venancio a gas 60cm c/base mod cggp60;4004000;1;0;;;;;GCHVCGGP60;;VENANCIO;7893956013896;;;71,00;71,00;71,00;154,638000;0;;;;;;;;CHAPA CHAIR BROILER. GRILL EN HIERRO FUNDIDO. MODELO A GAS DE BAJA PRESIòN. CONTROL INDIVIDUAL DE QUEMADORES. CUERPO EN ACERO INOXIDABLE.;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCHVCGGP60.jpg;;;Marca:VENANCIO&Producto:PLANCHAS DE COCCION&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:71  CM&Alto:99  CM&Largo:88  CM&Peso:GR;;;
;Choppera memo 1 canilla mod slim 50l a 90l x hora 220v50hz 1100w inox;7846000;1;0;;;;;GCPM-SLM1C;;MEMO;7898923191447;;;38,20;38,20;38,20;15,423250;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCPM-SLM1C.jpg;;;Marca:MEMO&Producto:CHOPERAS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:38.2  CM&Alto:47.5  CM&Largo:34  CM&Peso:12000  GR;;;
;Choppera memo 1 canilla mod icefort a hielo 30l x hora 28kg hielo;2297000;1;0;;;;;GCPMH-ICF1C;;MEMO;7898923191409;;;49,50;49,50;49,50;42,000000;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCPMH-ICF1C.jpg;;;Marca:MEMO&Producto:CHOPERAS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:49.5  CM&Alto:40  CM&Largo:24  CM&Peso:42000  GR;;;
;Chapa usa venancio mod cgp60 60cm con base l americana;3496000;1;0;;;;;GCHV-CGP60;;VENANCIO;7893956013865;;;71,00;71,00;71,00;159,217500;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCHV-CGP60.jpg;;;Marca:VENANCIO&Producto:PLANCHAS DE COCCION&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:71  CM&Alto:115  CM&Largo:78  CM&Peso:62000  GR;;;
;Chapa bifera progas mod pms;864000;1;0;;;;;GCHP-CHPMS;;PROGAS;7898466531113;;;41,00;41,00;41,00;22,500000;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCHP-CHPMS.jpg;;;Marca:PROGAS&Producto:PLANCHAS DE COCCION&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:41  CM&Alto:18  CM&Largo:89  CM&Peso:22500  GR;;;
;Chapa grill venancio a gas 90cm c/base mod cggp90;5908000;1;0;;;;;GCHVCGGP90;;VENANCIO;7893956013957;;;102,00;102,00;102,00;222,156000;0;;;;;;;;CHAPA CHAIRBROILER CON BASEGRILL EN HIERRO FUNDIDO REMOVIBLECONTROL INDIVIDUAL DE CADA QUEMADORCUERPO EN ACERO INOXIDABLEMODELO A GAS DE BAJA PRESIÒN;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCHVCGGP90.jpg;;;Marca:VENANCIO&Producto:PLANCHAS DE COCCION&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:102  CM&Alto:99  CM&Largo:88  CM&Peso:GR;;;
;Choppera memo 1 canilla mod barril a hielo 30l x hora 23kg hielo;2781000;1;0;;;;;GCPMH-CGB1C;;MEMO;7898923191393;;;49,00;49,00;49,00;52,000000;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCPMH-CGB1C.jpg;;;Marca:MEMO&Producto:CHOPERAS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:49  CM&Alto:55  CM&Largo:44  CM&Peso:52000  GR;;;
;Choppera portatil 1 canilla mod mochila service con barril de 10 litros;7727000;1;0;;;;;GCPMP-BAGB1C;;MEMO;7898923191492;;;74,50;74,50;74,50;70,000000;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCPMP-BAGB1C.jpg;;;Marca:MEMO&Producto:CHOPERAS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:74.5  CM&Alto:60  CM&Largo:43.5  CM&Peso:70000  GR;;;
;Choppera memo 2 canillas mod icefort a hielo 60l x hora 28kg hielo;3344000;1;0;;;;;GCPMH-ICF2C;;MEMO;7898923191423;;;48,00;48,00;48,00;35,000000;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCPMH-ICF2C.jpg;;;Marca:MEMO&Producto:CHOPERAS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:48  CM&Alto:15  CM&Largo:15  CM&Peso:35000  GR;;;
;Cilindro de gas co2 de 4.5kg generador de presion para chopperas memo;2104000;1;0;;;;;GCCPM-4444;;MEMO;7898923191515;;;66,00;66,00;66,00;70,000000;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCCPM-4444.jpg;;;Marca:MEMO&Producto:BARRILES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:66  CM&Alto:60  CM&Largo:48  CM&Peso:70000  GR;;;
;Cilindro laminador braesi mod cbpi-40 top con pedestal 400mm-3/4 cv-220v;8665000;1;0;;;;;GCLCPB-CBPI40;;BRAESI;;;;77,00;77,00;77,00;204,204000;0;;;;;;;;;;;;;;;;;;;;Marca:BRAESI&Producto:EQUIPOS DE PANADERIA&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:77  CM&Alto:102  CM&Largo:104  CM&Peso:107500  GR;;;
;Churrasquera tokyo ind mod lr-eg-36l 8kw 92*62*35cms 220v;3572000;1;0;;;;;GT-LREG36L;;TOKYO INDUSTRIAL;6932398812252;;;77,00;77,00;77,00;115,346000;20;;;;;;;;;;;;;;;;;;;;Marca:TOKYO INDUSTRIAL&Producto:PLANCHAS DE COCCION&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:77  CM&Alto:56  CM&Largo:107  CM&Peso:103000  GR;;;
;Cilindro laminador con base malta-mod 1038b 52 cms;6138000;1;0;;;;;GCLM-1038B;;MALTA;7896201762259;;;129,00;129,00;129,00;460,000000;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCLM-1038B.jpg;;;Marca:MALTA&Producto:EQUIPOS DE PANADERIA&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:129  CM&Alto:72  CM&Largo:62.5  CM&Peso:460000  GR;;;
;Churrasquera ii tokyo 2000w cod b96800582 maxims;192000;1;0;;;;;EDTCHB968-N;;TOKYO;7896443129346;;;8,00;8,00;8,00;3,672000;50;;;;;;;;ELECTRICAPARRILLA EXTRAIBLEBANDEJA RECOLECTORA DE GRASARESISTENCIA DE PIEDRATERMOSTATO REGULABLELUZ PILOTO;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTCHB968-N.JPG;;;Marca:TOKYO&Producto:CHURRASQUERAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:8  CM&Alto:36  CM&Largo:51  CM&Peso:2400  GR;;;
