ID;Nombre;Precio impuestos incluidos;ID regla de impuestos;En oferta (0/1);Valor del descuento;Porcentaje de descuento;Descuento desde (aaaa-mm-dd);Descuento hasta (aaaa-mm-dd);Referencia nº;N° de referencia proveedor;Marca;EAN13;UPC;Ecotasa;Anchura;Altura;Profundidad;Peso;Cantidad;Cantidad mínima;Nivel de stock bajo;Envíame un mensaje de correo electrónico cuando la cantidad esté por debajo de este nivel;Visible en;Coste adicional del envío;Unidad para el precio unitario;Resumen;Descripción;Etiquetas (x,y,z...);Meta-título;Meta keywords;Meta descripción;URL reescrita;Disponible para pedidos (0 = No, 1 = Si);Fecha de disponibilidad del producto;Fecha de creación del producto;URL's de las imágenes (x,y,z...);Textos alternativos de imagen (x,y,z...);Elimine las imágenes existentes (0 = No, 1 = Si);Característica (Nombre:Valor:Posición:Personalizado);Estado;Destacado;
;Auricular sony wf-xb700 black;782000;1;0;;;;;ELSWFXB700-BLACK;;SONY;;;;6,00;6,00;6,00;0,206250;5;;;;;;;;IMPULSA TU ÁNIMO., LOS AURICULARES WF-XB700 COMBINAN LIBERTAD TRUE WIRELESS CON UN DISEñO ATRACTIVO Y ERGONóMICO QUE GARANTIZA HORAS DE CóMODA ESCUCHA.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELSWFXB700-BLACK.jpg&http://181.40.23.235:8199/files/imagenes/productos/ELSWFXB700-BLACK(1).jpg;;;Marca:SONY&Producto:HEADPHONES&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:6  CM&Alto:12.5  CM&Largo:11  CM&Peso:16  GR;;;
;Auricular philips on ear shl5005wt/00  blanco mic, cable 1.2m;119000;1;0;;;;;ELPHSHL5005WT00-N;;PHILIPS;6951613991442;;;0,00;0,00;0,00;0,000000;50;;;;;;;;;;;;;;;;;;;;Marca:PHILIPS&Producto:HEADPHONES&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&;;;
;Auricular sony wh-ch510 bt  white;432000;1;0;;;;;ELSWHCH510;;SONY;27242916708;;;17,30;17,30;17,30;0,399846;5;;;;;;;;HECHOS PARA UNA VIDA ACTIVA., LOS AURICULARES WH-CH510 CUENTAN CON UN DISEñO LIGERO Y CON INALáMBRICOS. CON HASTA 35 HORAS DE DURACIóN DE BATERíA, PODRáS ESCUCHAR MúSICA DURANTE TODO EL DíA.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELSWHCH510.jpg&http://181.40.23.235:8199/files/imagenes/productos/ELSWHCH510(1).jpg&http://181.40.23.235:8199/files/imagenes/productos/ELSWHCH510(2).jpg;;;Marca:SONY&Producto:HEADPHONES&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:17.3  CM&Alto:21.5  CM&Largo:4.3  CM&Peso:132  GR;;;
;Auricular sony wf-xb700 blue;782000;1;0;;;;;ELSWFXB700-BLUE;;SONY;;;;6,00;6,00;6,00;0,206250;5;;;;;;;;IMPULSA TU ÁNIMO., LOS AURICULARES WF-XB700 COMBINAN LIBERTAD TRUE WIRELESS CON UN DISEñO ATRACTIVO Y ERGONóMICO QUE GARANTIZA HORAS DE CóMODA ESCUCHA.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELSWFXB700-BLUE(1).jpg&http://181.40.23.235:8199/files/imagenes/productos/ELSWFXB700-BLUE.jpg;;;Marca:SONY&Producto:HEADPHONES&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:6  CM&Alto:12.5  CM&Largo:11  CM&Peso:16  GR;;;
;Auricular sony wh-ch510 bt black;432000;1;0;;;;;ELSCH510-BTBLACK;;SONY;027242916692;;;4,00;4,00;4,00;0,374000;5;;;;;;;;ESCUCHA TU MÚSICA DURANTE TODO EL DÍA SIN INTERRUPCIONES. , LOS WH-CH510 SON INALáMBRICOS, LIGEROS Y SU BATERíA DURA LO SUFICIENTE PARA SEGUIRTE EL RITMO.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELSCH510-BTBLACK.jpg&http://181.40.23.235:8199/files/imagenes/productos/ELSCH510-BTBLACK(1).jpg&http://181.40.23.235:8199/files/imagenes/productos/ELSCH510-BTBLACK(2).jpg;;;Marca:SONY&Producto:HEADPHONES&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:4  CM&Alto:22  CM&Largo:17  CM&Peso:132  GR;;;
;Auricular sony wi-c200 c/bluetooth black;244000;1;0;;;;;ELSWI-C200-BL;;SONY;27242916012;;;2,00;2,00;2,00;0,064000;5;;;;;;;;CóMODOS, VERSáTILES Y PRáCTICOS, LOS AUDíFONOS INTERNOS INALáMBRICOS WI-C200 ENCAJARáN PERFECTAMENTE EN TU VIDA Y CON ESTILO. CON UNA DURACIóN DE LA BATERíA DE 15 HORAS PARA ESCUCHAR DURANTE MáS TIEMPO, UNIDADES DE DIAFRAGMA DE 9 MM QUE OFRECEN UN SONIDO CLARO Y DISEñO LIVIANO PARA DISFRUTAR DE MáXIMA COMODIDAD, ESTOS AUDíFONOS INALáMBRICOS SON PERFECTOS.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELSWI-C200-BL(2).jpg&http://181.40.23.235:8199/files/imagenes/productos/ELSWI-C200-BL.jpg&http://181.40.23.235:8199/files/imagenes/productos/ELSWI-C200-BL(1).jpg;;;Marca:SONY&Producto:HEADPHONES&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:2  CM&Alto:16  CM&Largo:8  CM&Peso:19  GR;;;
;Balanza comercial tokyo ind acs-p2 con impresora 10gr a 30kg-para 5 digitos 220;1309000;1;0;;;;;GBLT-ACSP2NV;;TOKYO INDUSTRIAL;7841175009534;;;41,00;41,00;41,00;6,000000;50;;;;;;;;LA BALANZA ELéCTRICA TOKYO INDUSTRIAL ACSP2-N ES IDEAL PARA MEDIR LA MASA EXACTA DE CUALQUIER PRODUCTO QUE PRECISES CONOCER. ES DE 5 DíGITOS Y CUENTA UNA PANTALLA LED DE PRECISIóN, PESO Y PRECIO PARA AYUDARTE EN CUALQUIER TAREA, YA SEA EN EL HOGAR O TRABAJO. SU CAPACIDAD ES DE 10 GR A 30 KG, TIENE MEMORIA SUMATIVA, Y CUENTA CON IMPRESORA.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/GBLT-ACSP2NV.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:BALANZAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:41  CM&Alto:34  CM&Largo:17  CM&Peso:6000  GR;;;
;Balanza de cocina tokabs bowl de plastico funcion tara cap 5kgs;72000;1;0;;;;;EDTBTOKABS-N;;TOKYO;7841175007974;;;18,00;18,00;18,00;1,385000;50;;;;;;;;LA BALANZA DE COCINA MODELO TOKABS TIENE UN BOWL DE PLáSTICO CON CAPACIDAD PARA 5KG PARA PEQUEñAS MEDIDAS.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDTBTOKABS-N.jpg;;;Marca:TOKYO&Producto:BALANZAS DE COCINA&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:18  CM&Alto:17  CM&Largo:8.5  CM&Peso:1385  GR;;;
;Balanza comercial tokyo ind mod acs-l2 con torre-led display 5gr a 30kg 220v/50;434000;1;0;;;;;GBLT-ACSL2NV;;TOKYO INDUSTRIAL;7841175009527;;;15,00;15,00;15,00;6,270000;50;;;;;;;;LA BALANZA COMERCIAL TOKYO POSEE UNA CAPACIDAD DE 5 GRAMO A 30 KG, IDEAL PARA MEDIR LA MASA EXACTA DE CUALQUIER PRODUCTO QUE PRECISES CONOCER. CUENTA UNA PANTALLA LED DE PRECISIóN, PESO Y PRECIO PARA AYUDARTE EN CUALQUIER TAREA, YA SEA EN EL HOGAR O TRABAJO.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/GBLT-ACSL2NV.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:BALANZAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:15  CM&Alto:38  CM&Largo:44  CM&Peso:5000  GR;;;
;Balanza de cocina tokinox bowl 1.7lts inox funcion tara cap 5kgs;171000;1;0;;;;;EDTBTOKINOX;;TOKYO;7841175007981;;;10,50;10,50;10,50;9,400000;50;;;;;;;;LA BALANZA DE COCINA MODELO TOKINOX TIENE UN BOWL INOX CON CAPACIDAD PARA 5KG PARA PEQUEñAS MEDIDAS.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDTBTOKINOX.jpg;;;Marca:TOKYO&Producto:BALANZAS DE COCINA&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:10.5  CM&Alto:21.5  CM&Largo:21.5  CM&Peso:9400  GR;;;
;Balanza de precision tokyo industrial mod acs-c 2-10kgs 220v y bateria;358000;1;0;;;;;GBLT-ACS-C;;TOKYO INDUSTRIAL;7841175007110;;;14,50;14,50;14,50;5,297938;20;;;;;;;;LA BALANZA ELéCTRICA TOKYO POSEE UNA CAPACIDAD DE 1 GRAMO A 3 KG, IDEAL PARA MEDIR LA MASA EXACTA DE CUALQUIER PRODUCTO QUE PRECISES CONOCER. ES DE USO SIN CABLE HASTA 30 HS Y CUENTA UNA PANTALLA LED DE PRECISIóN, PESO Y PRECIO PARA AYUDARTE EN CUALQUIER TAREA, YA SEA EN EL HOGAR O TRABAJO., ;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/GBLT-ACS-C.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:BALANZAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:14.5  CM&Alto:37  CM&Largo:39.5  CM&Peso:4500  GR;;;
;Balanza de precision tokyo industrial mod acs3c 1 gr a 3 kg 220v/50hz.;389000;1;0;;;;;GBLT-ACS3CNV;;TOKYO INDUSTRIAL;7841175007110;;;14,50;14,50;14,50;18,000000;20;;;;;;;;LA BALANZA ELéCTRICA TOKYO POSEE UNA CAPACIDAD DE 1 GRAMO A 3 KG, IDEAL PARA MEDIR LA MASA EXACTA DE CUALQUIER PRODUCTO QUE PRECISES CONOCER. ES DE USO SIN CABLE HASTA 30 HS Y CUENTA UNA PANTALLA LED DE PRECISIóN, PESO Y PRECIO PARA AYUDARTE EN CUALQUIER TAREA, YA SEA EN EL HOGAR O TRABAJO.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/GBLT-ACS3CNV.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:BALANZAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:14.5  CM&Alto:37  CM&Largo:39.5  CM&Peso:18000  GR;;;
;Balanza electronica tokyo industrial mod acs-c 30kgs c/bateria 220v;381000;1;0;;;;;GBTK-ACSC30;;TOKYO INDUSTRIAL;7841175007592;;;13,50;13,50;13,50;4,552875;50;;;;;;;;LA BALANZA ELéCTRICA TOKYO POSEE UNA CAPACIDAD DE 5 GRAMO A 30 KG, IDEAL PARA MEDIR LA MASA EXACTA DE CUALQUIER PRODUCTO QUE PRECISES CONOCER. ES DE USO SIN CABLE HASTA 30 HS Y CUENTA UNA PANTALLA LED DE PRECISIóN, PESO Y PRECIO PARA AYUDARTE EN CUALQUIER TAREA, YA SEA EN EL HOGAR O TRABAJO.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/GBTK-ACSC30.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:BALANZAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Color:BLANCO  COLOR&Ancho:13.5  CM&Alto:35.5  CM&Largo:38  CM&Peso:2250  GR;;;
;Balanza tokyo p/personas tok926 slim cap max 180kgs verde;146000;1;0;;;;;EDTBTOK926-N;;TOKYO;7841175007011;;;4,20;4,20;4,20;8,800000;50;;;;;;;;LA BALANZA TOKYO SLIM CAP CUENTA CON UNA CAPACIDAD MáXIMA DE 180 KILOS CON DISPLAY LCD Y CON APAGADO AUTOMáTICO.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDTBTOK926-N.jpg;;;Marca:TOKYO&Producto:BALANZAS DE BA�O&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:4.2  CM&Alto:33.5  CM&Largo:33  CM&Peso:8800  GR;;;
;Balanza tokyo p/personas mod tok8012 top cap max 150kgs negro;137000;1;0;;;;;EDTBTOK8012-N;;TOKYO;7841175007004;;;32,00;32,00;32,00;16,400000;50;;;;;;;;LA BALANZA TOKYO TOK8012  CUENTA CON UNA CAPACIDAD MáXIMA DE 150 KILOS CON DISPLAY LCD Y CON APAGADO AUTOMáTICO.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDTBTOK8012-N.jpg;;;Marca:TOKYO&Producto:BALANZAS DE BA�O&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:32  CM&Alto:30.5  CM&Largo:4.5  CM&Peso:16400  GR;;;
;Banco de pesas evolution fitness mod ft8500;1521000;1;0;;;;;GIMEVFT8500-N;;EVOLUTION;7841175007158;;;41,00;41,00;41,00;58,000000;50;;;;;;;;MULTIFUERZA EVO FIT FT-8500 ES IDEAL PARA PREPARACIóN MUSCULAR DE ALTA PERFORMANCE, AYUDA A LAS PERSONAS QUE HAN ENTRENADO POCO A REALIZAR LOS EJERCICIOS CORRECTAMENTE, PODES REALIZAR UNA ALTA CANTIDAD DE EJERCICIOS EN UNA SOLA MáQUINA DE FITNESS. LAS VENTAJAS DE ESTE MULTIFUERZA EVO FIT ES QUE OCUPA UN MíNIMO ESPACIO EN TU HOGAR Y PODRáS REALIZAR GRAN CANTIDAD DE EJERCICIOS. CUENTA CON DISCOS DE PESA DE 5 A 10 KG Y UN TOTAL DE 40 KG.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/GIMEVFT8500-N.jpg;;;Marca:EVOLUTION&Producto:MULTIEJERCICIOS&Segmento:FITNESS&Vendedor:Sara Comercial&Capacidad:120  kilogramo&Ancho:41  CM&Alto:22  CM&Largo:115  CM&Peso:58000  GR;;;
;Bandeja gastronomica tokyo indust mod 11065 8.5 lts 1/1;114000;1;0;;;;;GB11065-N;;TOKYO INDUSTRIAL;6932398806657;;;32,50;32,50;32,50;2,799063;50;;;;;;;;LA BANDEJA GASTRONóMICA TOKYO ES ALTAMENTE DURABLE NO SUELTA NINGúN RESIDUO EN LOS ALIMENTOS, MANTENIéNDOLOS SANOS, CONSERVANDO LA BELLEZA E HIGIENE.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/GB11065-N.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:ASADERAS / BANDEJAS GASTRONOMICAS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:32.5  CM&Alto:6.5  CM&Largo:53  CM&Peso:1  GR;;;
;Bandeja perforada tokyo industrial mod op1525 40x60x25 mm;190000;1;0;;;;;GBTOP1525-N;;TOKYO INDUSTRIAL;6932398814355;;;40,00;40,00;40,00;1,800000;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/GBTOP1525-N.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:ASADERAS / BANDEJAS GASTRONOMICAS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:40  CM&Alto:3  CM&Largo:60  CM&Peso:800  GR;;;
;Bandeja gastronomica tokyo industrial mod 13065 1/3 media;62000;1;0;;;;;GB13065-N;;TOKYO INDUSTRIAL;6932398806800;;;7,50;7,50;7,50;0,182813;20;;;;;;;;LA BANDEJA GASTRONóMICA TOKYO ES ALTAMENTE DURABLE NO SUELTA NINGúN RESIDUO EN LOS ALIMENTOS, MANTENIéNDOLOS SANOS, CONSERVANDO LA BELLEZA E HIGIENE.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/GB13065-N.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:ASADERAS / BANDEJAS GASTRONOMICAS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:7.5  CM&Alto:3  CM&Largo:32.5  CM&Peso:0  GR;;;
;Bandeja honda 1/6 tokyo industrial mod 16100;57000;1;0;;;;;GB16100-N;;TOKYO INDUSTRIAL;6932398806879;;;16,00;16,00;16,00;0,640000;20;;;;;;;;LA BANDEJA GASTRONóMICA TOKYO ES ALTAMENTE DURABLE NO SUELTA NINGúN RESIDUO EN LOS ALIMENTOS, MANTENIéNDOLOS SANOS, CONSERVANDO LA BELLEZA E HIGIENE.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/GB16100-N.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:ASADERAS / BANDEJAS GASTRONOMICAS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:16  CM&Alto:10  CM&Largo:16  CM&Peso:1  GR;;;
;Barra de sonido c/ subwoofer tokyo optical hdmi usb/bt/mp3/mp4/aux + control 220;678000;1;0;;;;;ELTBSF50W-N;;TOKYO;7841175014279;;;14,50;14,50;14,50;7,000000;50;;;;;;;;BARRA DE SONIDO DE GRAN CALIDAD DE RENDIMIENTO óPTIMO QUE HACE QUE SEA IDEAL PARA EL ENTRETENIMIENTO EN EL HOGAR., ;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELTBSF50W-N.jpg&http://181.40.23.235:8199/files/imagenes/productos/ELTBSF50W-N(1).jpg;;;Marca:TOKYO&Producto:BARRA DE SONIDO&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Ancho:14.5  CM&Alto:12.5  CM&Largo:88  CM&Peso:7000  GR;;;
;Batidora arno chef black;484000;1;0;;;;;EDABSM01;;ARNO;7895500757171;;;26,10;26,10;26,10;8,428016;50;;;;;;;;¡MUCHO MÁS ALLÁ DE UNA BATIDORA MANUAL PARA MASAS MEDIANAS Y LIGERAS!, CHEF MIXER DE DISEñO MODERNO, INNOVADOR Y ROBUSTO. ES SúPER ESTABLE EN EL BANCO GRACIAS AL DISEñO DE LA BASE Y FáCIL DE LIMPIAR YA QUE TIENE áREAS PLANAS QUE EVITAN QUE LA SUCIEDAD SE ACUMULE.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDABSM01.jpg&http://181.40.23.235:8199/files/imagenes/productos/EDABSM01(2).jpg&http://181.40.23.235:8199/files/imagenes/productos/EDABSM01(3).jpg;;;Marca:ARNO&Producto:BATIDORAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Potencia:400  Watts&Ancho:26.1  CM&Alto:32.7  CM&Largo:39.5  CM&Peso:1088  GR;;;
;Barril para cerveza memo de 10 litros inox mod 5310;2297000;1;0;;;;;GBCM-5310;;MEMO;7898923191546;;;23,00;23,00;23,00;5,000000;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/GBCM-5310.jpg;;;Marca:MEMO&Producto:BARRILES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:23  CM&Alto:33  CM&Largo:23  CM&Peso:5000  GR;;;
;Barra de sonido sony ht-s100f 120w 2.1 canales subwoofer integrado hdmi usb bl;800000;1;0;;;;;ELSOHT-S100;;SONY;;;;1,00;1,00;1,00;0,001000;20;;;;;;;;DISFRUTA DE TUS PROGRAMAS DE TELEVISIóN FAVORITOS CON UNA MEJOR CALIDAD DE SONIDO GRACIAS A ESTA BARRA DE SONIDO DE 2 CANALES CON PARLANTE BASS REFLEX. EL DISEñO DE PERFIL ESTILIZADO DE LA S100F ENCAJA FáCILMENTE EN TU HOGAR Y SE ADAPTA SIN ESFUERZO A CUALQUIER INTERIOR.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELSOHT-S100.jpg&http://181.40.23.235:8199/files/imagenes/productos/ELSOHT-S100(2).jpg&http://181.40.23.235:8199/files/imagenes/productos/ELSOHT-S100(1).jpg;;;Marca:SONY&Producto:BARRA DE SONIDO&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial&Potencia:120  Watts&Ancho:1  CM&Alto:1  CM&Largo:1  CM&Peso:1  GR;;;
;Batidora arno chef white;484000;1;0;;;;;EDABSM00;;ARNO;7895500757157;;;26,10;26,10;26,10;8,428016;50;;;;;;;;¡MUCHO MÁS ALLÁ DE UNA BATIDORA MANUAL PARA MASAS MEDIANAS Y LIGERAS!, CHEF MIXER DE DISEñO MODERNO, INNOVADOR Y ROBUSTO. ES SúPER ESTABLE EN EL BANCO GRACIAS AL DISEñO DE LA BASE Y FáCIL DE LIMPIAR YA QUE TIENE áREAS PLANAS QUE EVITAN QUE LA SUCIEDAD SE ACUMULE.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDABSM00.jpg&http://181.40.23.235:8199/files/imagenes/productos/EDABSM00(2).jpg&http://181.40.23.235:8199/files/imagenes/productos/EDABSM00(1).jpg;;;Marca:ARNO&Producto:BATIDORAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Potencia:400  Watts&Ancho:26.1  CM&Alto:32.7  CM&Largo:39.5  CM&Peso:1088  GR;;;
;Bandeja tramontina 1/3 65mm;79000;1;0;;;;;GBT61055060;;TRAMONTINA;7891116018972;;;0,00;0,00;0,00;0,000000;5;;;;;;;;;;;;;;;;;;;;Marca:TRAMONTINA&Producto:ASADERAS / BANDEJAS GASTRONOMICAS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&;;;
;Bandeja perforada tramontina 1/1.40mm;157000;1;0;;;;;GBT61071043;;TRAMONTINA;7891116149539;;;0,00;0,00;0,00;0,000000;5;;;;;;;;;;;;;;;;;;;;Marca:TRAMONTINA&Producto:ASADERAS / BANDEJAS GASTRONOMICAS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&;;;
;Bandeja autoservicio 6 cavidad tramontina;117000;1;0;;;;;GTT61411060;;TRAMONTINA;7891116007860;;;0,00;0,00;0,00;0,000000;20;;;;;;;;;;;;;;;;;;;;Marca:TRAMONTINA&Producto:ASADERAS / BANDEJAS GASTRONOMICAS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&;;;
;Bandeja circular tramontina 1/6 65mm;88000;1;0;;;;;GBT61058060;;TRAMONTINA;7891116019405;;;0,00;0,00;0,00;0,000000;5;;;;;;;;;;;;;;;;;;;;Marca:TRAMONTINA&Producto:ASADERAS / BANDEJAS GASTRONOMICAS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&;;;
;Batidora arno facilita-sx15 blanca 4lts 3vel 220v;281000;1;0;;;;;EDABSX15;;ARNO;7895500720199;;;23,00;23,00;23,00;3,881250;50;;;;;;;;NUEVO DISEñO MáS CONTEMPORáNEO CON DETALLES METáLICOS, EXCLUSIVO MOVIMIENTO PLANETARIO DE LOS BATIDORES, MEZCLA LA MASA CON TOTAL HOMOGENEIDAD. PIES CON VENTOSAS QUE FIJAN LA BATIDORA DURANTE LAS PREPARACIONES.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDABSX15.jpg&http://181.40.23.235:8199/files/imagenes/productos/EDABSX15(3).jpg&http://181.40.23.235:8199/files/imagenes/productos/EDABSX15(2).jpg;;;Marca:ARNO&Producto:BATIDORAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Potencia:350  Watts&Ancho:23  CM&Alto:22.5  CM&Largo:30  CM&Peso:2190  GR;;;
;Batidora arno planetaria inspirart sx71 roja;573000;1;0;;;;;EDABPISX71;;ARNO;7895500756921;;;22,50;22,50;22,50;25,600000;50;;;;;;;;MEZCLA SUAVE Y UNIFORME EN TODO MOMENTO CON LA BATIDORA ARNO PLANETARIA INSPIRART SX71 ROJA MOVIMIENTO PLANETARIO.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDABPISX71.jpg&http://181.40.23.235:8199/files/imagenes/productos/EDABPISX71(1).jpg&http://181.40.23.235:8199/files/imagenes/productos/EDABPISX71(3).jpg;;;Marca:ARNO&Producto:BATIDORAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Potencia:500  Watts&Ancho:22.5  CM&Alto:32.5  CM&Largo:31.5  CM&Peso:25600  GR;;;
;Batidora facilita arno sx16 3 veloc negro 220v;283000;1;0;;;;;EDABSX16;;ARNO;7895500721028;;;23,00;23,00;23,00;4,559750;50;;;;;;;;PREPARA LAS MAS DELICIOSAS RECETAS CON LA BATIDORA ARNO, SE PUEDE USAR COMO BATIDORA DE MANO O MONTADA.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDABSX16.jpg&http://181.40.23.235:8199/files/imagenes/productos/EDABSX16(1).jpg&http://181.40.23.235:8199/files/imagenes/productos/EDABSX16(2).jpg;;;Marca:ARNO&Producto:BATIDORAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Potencia:350  Watts&Ancho:23  CM&Alto:26  CM&Largo:30.5  CM&Peso:2190  GR;;;
;Batidora kitchenaid artisan 5ksm175pseca candy apple 4.8l;3312000;1;0;;;;;GBK5KSM175PSECA;;KITCHENAID;5413184200480;;;29,00;29,00;29,00;13,095313;50;;;;;;;;FUNCIONALIDAD PACENTERA., EN LA AMPLIA PALETA DE COLORES Y EL DISEñO LISO Y REDONDEADO DE NUESTRO CABEZAL INCLINABLE PALPITA SU ROBOT DE COCINA IDEAL., GIROS CELESTIALES., GRACIAS A LA ORIGINAL ACCIóN CELESTIAL DE NUESTRO ROBOT DE COCINA, NO PUEDE SER MáS FáCIL AñADIR INGREDIENTES A LA MEZCLA. RESULTADOS DE ALTA CALIDAD CON MUY POCO ESFUERZO., HECHO PARA DURAR., NUESTROS ROBOTS DE COCINA ESTáN FABRICADOS CON LOS MATERIALES MáS RESISTENTES Y PUEDEN CON CUALQUIER RECETA QUE LES ECHE. ¿CON QUé RECETA QUIERE DESAFIAR A SU ROBOTÑ, SE ADAPTA A SUS NECESIDADES., PUEDE ELEGIR ENTRE UNA COMPLETA VARIEDAD DE ACCESORIOS. SOLO TIENE QUE COLOCAR EL QUE LE INTERESA Y CONCENTRANRSE EN CREAR ESE PLATO QUE SIEMPRE HA SOñADO.;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/GBK5KSM175PSECA.jpg&http://181.40.23.235:8199/files/imagenes/productos/GBK5KSM175PSECA(1).jpg&http://181.40.23.235:8199/files/imagenes/productos/GBK5KSM175PSECA(3).jpg;;;Marca:KITCHENAID&Producto:BATIDORAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:29  CM&Alto:42.5  CM&Largo:42.5  CM&Peso:12400  GR;;;
