ID;Nombre;Precio impuestos incluidos;ID regla de impuestos;En oferta (0/1);Valor del descuento;Porcentaje de descuento;Descuento desde (aaaa-mm-dd);Descuento hasta (aaaa-mm-dd);Referencia nº;N° de referencia proveedor;Marca;EAN13;UPC;Ecotasa;Anchura;Altura;Profundidad;Peso;Cantidad;Cantidad mínima;Nivel de stock bajo;Envíame un mensaje de correo electrónico cuando la cantidad esté por debajo de este nivel;Visible en;Coste adicional del envío;Unidad para el precio unitario;Resumen;Descripción;Etiquetas (x,y,z...);Meta-título;Meta keywords;Meta descripción;URL reescrita;Disponible para pedidos (0 = No, 1 = Si);Fecha de disponibilidad del producto;Fecha de creación del producto;URL's de las imágenes (x,y,z...);Textos alternativos de imagen (x,y,z...);Elimine las imágenes existentes (0 = No, 1 = Si);Característica (Nombre:Valor:Posición:Personalizado);Estado;Destacado;
;Cocina americana venancio a gas mod fa4p 4hornallas;6633000;1;0;;;;;GCAVFA4P;;VENANCIO;;;;78,00;78,00;78,00;161,99;0;;;;;;;;ANAFE 4 HORNALLAS LINEA AMERICANA MODELO A GAS DE BAJA PRESIòN QUEMADORES EN HIERRO FUNDIDO TIPO ESTRELLA CONTROL INDIVIDUAL DE QUEMADORES CUERPO EN ACERO INOXIDABLE;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCAVFA4P.jpg;;;Marca:VENANCIO&Producto:COCINAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Hornallas:4  Unidades&Ancho:78  CM&Alto:117  CM&Largo:71  CM&Peso:GR;;;
;Cocina americana venancio a gas mod fa6f 6quemadores estrella/horno;8497000;1;0;;;;;GCAVFA6F-NV;;VENANCIO;;;;87,00;87,00;87,00;226,28;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCAVFA6F-NV.jpg;;;Marca:VENANCIO&Producto:COCINAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:87  CM&Alto:102.5  CM&Largo:101.5  CM&Peso:125000  GR;;;
;Cocina americana venancio a gas mod fa6p 6hornallas;8189000;1;0;;;;;GCAVFA6P;;VENANCIO;;;;102,00;102,00;102,00;85,73;0;;;;;;;;ANAFE CON BASE 6 HORNALLASQUEMADORES EN HIERRO FUNDIDO TIPO ESTRELLAHORNALLAS DE 30X30 CMSCONTROL INDIVIDUAL DE QUEMADORESMODELO A GAS DE BAJA PRESIÒNCUERPO EN ACERO INOXIDABLE;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCAVFA6P.jpg;;;Marca:VENANCIO&Producto:COCINAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:102  CM&Alto:41  CM&Largo:82  CM&Peso:GR;;;
;Cocina bravo 4horn. venancio mod br4bf c/horno;3587000;1;0;;;;;GCVBR4BF-NV;;VENANCIO;;;;92,00;92,00;92,00;180,14;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCVBR4BF-NV.jpg;;;Marca:VENANCIO&Producto:COCINAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:92  CM&Alto:88  CM&Largo:89  CM&Peso:GR;;;
;Cocina bravo 6hornallas venancio mod br6bf c/horno;4507000;1;0;;;;;GCVBR6BF-NV;;VENANCIO;;;;92,00;92,00;92,00;263,12;0;;;;;;;;COCINA A GAS LINEA BRAVO. CAPACIDAD, 6 HORNALLAS. HORNALLAS REDONDAS EN HIERRO FUNDIDO. 3 QUEMADORES DOBLES/ 3 QUEMADORES SIMPLES. MESADA Y ESTRUCTURA ENLOSADA. BANDEJA COLECTORA MOVIL ESMALTADA. AISLAMIENTO DEL HORNO EN LANA DE ROCA. DOS PARRILLAS EN EL HORNO. HORNO VISOR CON BURLETE DE SELLADO PARA RETENER EL CALOR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCVBR6BF-NV.jpg;;;Marca:VENANCIO&Producto:COCINAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Hornallas:6  Unidades&Ancho:92  CM&Alto:88  CM&Largo:130  CM&Peso:GR;;;
;Cocina combinada tokyo euro 4h a gas neg horno electrico con encendido mesa inox;1058000;1;0;;;;;COTOEU4HHEN-RE;;TOKYO;;;;50,50;50,50;50,50;59,16;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COTOEU4HHEN-RE.jpg;;;Marca:TOKYO&Producto:COCINAS COMBINADAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:50.5  CM&Alto:81.5  CM&Largo:57.5  CM&Peso:GR;;;
;Cocina combinada tokyo blanca essencial 3horn gas 1elect horno electrico 50x50cm;1496000;1;0;;;;;COTOKESSE31BB-N;;TOKYO;;;;53,00;53,00;53,00;64,95;20;;;;;;;;COCINA COMBINADA ESSENCIAL 3H;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COTOKESSE31BB-N.jpg;;;Marca:TOKYO&Producto:COCINAS COMBINADAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:53  CM&Alto:86  CM&Largo:57  CM&Peso:28.48  GR;;;
;Cocina combinada tokyo euro 4h a gas horno electrico con encendido mesa inox;1058000;1;0;;;;;COTOEU4HHE-RE;;TOKYO;;;;50,50;50,50;50,50;59,16;20;;;;;;;;COCINA COMBINADA  EURO 4H;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COTOEU4HHE-RE.jpg;;;Marca:TOKYO&Producto:COCINAS COMBINADAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:50.5  CM&Alto:81.5  CM&Largo:57.5  CM&Peso:25000  GR;;;
;Cocina elect tokyo md tokdualii 2horn 1 inducc 1 infrarrojo;521000;1;0;;;;;COTOKDUALII-N;;TOKYO;;;;11,00;11,00;11,00;8,57;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COTOKDUALII-N.jpg;;;Marca:TOKYO&Producto:ANAFES DE EMPOTRAR&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:11  CM&Alto:44  CM&Largo:70.8  CM&Peso:8500  GR;;;
;Cocina electrica tokyo 2placas mod tok20 1500-750w;205000;1;0;;;;;COTOK20-N;;TOKYO;;;;9,50;9,50;9,50;12,00;50;;;;;;;;REGULADOR DE TEMPERATURATERMOSTATONIVELES DE POTENCIA MIN., MAX.;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COTOK20-N.jpg;;;Marca:TOKYO&Producto:ANAFES DE MESA / PLACAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:9.5  CM&Alto:54  CM&Largo:65  CM&Peso:12000  GR;;;
;Cocina industrial progas 6h mod pms-600n c/opci�n de horno fsi-680;2116000;1;0;;;;;GCP-PMS600N;;PROGAS;;;;88,00;88,00;88,00;40,29;5;;;;;;;;COCINA INDUSTRIAL 6 HORNALLAS DE 30X30 CMS. QUEMADORES SIMPLES CON DOBLE LLAMA. ESTRUCTURA EN CHAPA DE ACERO/HIERRO FUNDIDO. BANDEJA COLECTORA DE GRASA;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCP-PMS600N.jpg;;;Marca:PROGAS&Producto:COCINAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Capacidad:6 hornallas de 30x30  CENTIMETROS&Ancho:88  CM&Alto:16.5  CM&Largo:111  CM&Peso:4700  GR;;;
;Cocina electrica tokyo 1placa mod tok19 1500w;129000;1;0;;;;;COTOK19-N;;TOKYO;;;;9,50;9,50;9,50;14,00;50;;;;;;;;REGULADOR DE TEMPERATURATERMOSTATONIVELES DE POTENCIA MIN., MAX.MED.  ANCHO 29CM, ALTURA 7CM, PROF. 23CM;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COTOK19-N.JPG;;;Marca:TOKYO&Producto:ANAFES DE MESA / PLACAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:9.5  CM&Alto:27  CM&Largo:33  CM&Peso:14000  GR;;;
;Cocina maxi 6hornallas venancio mod m6d;5144000;1;0;;;;;GCVM6D;;VENANCIO;;;;124,00;124,00;124,00;184,45;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCVM6D.jpg;;;Marca:VENANCIO&Producto:COCINAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:124  CM&Alto:35  CM&Largo:170  CM&Peso:GR;;;
;Cocina maxi 4hornallas venancio mod m4d;3113000;1;0;;;;;GCVM4D-NV;;VENANCIO;;;;80,00;80,00;80,00;319,35;5;;;;;;;;COCINA MODULAR LINEA MAXI 4 HORNALLAS. HORNALLAS REFORZADAS DE 40X40 CMS. QUEMADORES DOBLES DE 18 CMS. TOTALMENTE DESMONTABLE PARA TRASPORTE. ALTURA PADRON DE 80 CMS. PERFIL 10. UNION DE BORDE PARA AMPLIACIòN DE MODULOS;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCVM4D-NV.jpg;;;Marca:VENANCIO&Producto:COCINAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Hornallas:Reforzadas de 40x40  CENTIMETROS&Ancho:80  CM&Alto:144.5  CM&Largo:110.5  CM&Peso:GR;;;
;Cocina progas 2hornallas mod pm-200;652000;1;0;;;;;GCP-PM200;;PROGAS;;;;22,00;22,00;22,00;20,06;50;;;;;;;;COCINA INDUSTRIAL 2 HORNALLAS DE 30X30 CMS EN HIERRO FUNDIDO. PERFIL 3 CMS QUEMADORES DE 10 CMS DE DIAMETRO EN MATERIAL FUNDIDO CON FIJACIòN A TRAVES DE ENCAJE. BANDEJA COLECTORA DE GRASA. ENTRADA PARA HORNO FSI-500;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCP-PM200.jpg;;;Marca:PROGAS&Producto:COCINAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Hornallas:2 de 30x30  CENTIMETROS&Ancho:22  CM&Alto:76  CM&Largo:48  CM&Peso:16100  GR;;;
;Cocina whirlpool wfd5narruw 5h inox doble horno;4739000;1;0;;;;;COWFD5NARRUW;;WHIRLPOOL;;;;77,70;77,70;77,70;158,12;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COWFD5NARRUW.jpg;;;Marca:WHIRLPOOL&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:77.7  CM&Alto:100  CM&Largo:81.4  CM&Peso:54000  GR;;;
;Cocina progas 3hornallas 40*40 doble quemador c/horno pmd-300nf;3551000;1;0;;;;;GCP-PMD300NF;;PROGAS;;;;77,00;77,00;77,00;92,67;0;;;;;;;;COCINA INDUSTRIAL 3 HORNALLAS.3 HORNALLAS DE 40X40 CMS.QUEMADORES DOBLES DE 20 MM DE DIAMETRO.FABRICADO EN CHAPA DE ACERO CON PINTURA ANTICORROSIVA .ESTRUCTURA REFORZADA Y DESMONTABLE.BANDEJA COLECTORA DE GRASA;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCP-PMD300NF.jpg;;;Marca:PROGAS&Producto:COCINAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:77  CM&Alto:29  CM&Largo:166  CM&Peso:GR;;;
;Cocina volcan mod 85852p acero inoxidable;3435000;1;0;;;;;COVO85852P;;VOLCAN;;;;63,00;63,00;63,00;85,05;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COVO85852P.jpg;;;Marca:VOLCAN&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:63  CM&Alto:90  CM&Largo:60  CM&Peso:45000  GR;;;
;Cocina progas mod pm-400 4horn sencilla 30x30 sin horno;1319000;1;0;;;;;GCP-PM400;;PROGAS;;;;79,00;79,00;79,00;28,44;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCP-PM400.jpg;;;Marca:PROGAS&Producto:COCINAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:79  CM&Alto:20  CM&Largo:72  CM&Peso:26400  GR;;;
;Cocina progas mod pms-600nfch 6horn c/plancha y horno;4410000;1;0;;;;;GCP-PMS600NFCH;;PROGAS;;;;91,00;91,00;91,00;96,61;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCP-PMS600NFCH.jpg;;;Marca:PROGAS&Producto:COCINAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial&Ancho:91  CM&Alto:28.5  CM&Largo:149  CM&Peso:70000  GR;;;
;Cocina whirlpool wfs5naruuw 5h inox;3159000;1;0;;;;;COWFS5NARUUW;;WHIRLPOOL;;;;77,70;77,70;77,70;158,12;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COWFS5NARUUW.jpg;;;Marca:WHIRLPOOL&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial&Ancho:77.7  CM&Alto:100  CM&Largo:81.4  CM&Peso:44000  GR;;;
;Condensador modular vrf, tokyo optima, full inverter arv6, de 208.132 btu/h, ten;57947000;1;0;;;;;AARV6-CMT136CHRI1;;TOKYO;;;;139,50;139,50;139,50;530,09;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AARV6-CMT136CHRI1.jpg;;;Marca:TOKYO&Producto:AIRES TIPO VRF&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Ancho:139.5  CM&Alto:186.5  CM&Largo:81.5  CM&Peso:354000  GR;;;
;Combo remington secador ac5099 y alisador s9509 ultimate ceramic + adaptador;622000;1;0;;;;;EDRC95095099-N;;REMINGTON;;;;15,00;15,00;15,00;4,53;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRC95095099-N.jpg;;;Marca:REMINGTON&Producto:COMBOS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:15  CM&Alto:31  CM&Largo:39  CM&Peso:396  GR;;;
;Condensador tokyo mod 60chr1 60000btu/h piso/techo gas ecologico r410a fc/c-desc. superior;5241000;1;0;;;;;AATCCH20-PT-60CHR1N;;TOKYO;;;;76,00;76,00;76,00;126,35;50;;;;;;;;;;;;;;;;;;;;Marca:TOKYO&Producto:AIRES SPLITS PISO-TECHO&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Ancho:76  CM&Alto:87.5  CM&Largo:76  CM&Peso:GR;;;
;Congel. horiz. tokyo tcon4002tcv dob tap/ciega+vidrio desliz.;2863000;1;0;;;;;CGTCON4002TCV;;TOKYO;;;;136,00;136,00;136,00;206,45;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/CGTCON4002TCV.JPG;;;Marca:TOKYO&Producto:CONGELADORES HORIZONTALES&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:136  CM&Alto:88  CM&Largo:69  CM&Peso:65000  GR;;;
;Condesador mini vrf tokyo optima inverter tipo ducto 76400 btu/h 380-415v/3ph/50;20217000;1;0;;;;;AARV-CMITO76CHRI1;;TOKYO;;;;127,00;127,00;127,00;304,04;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AARV-CMITO76CHRI1.jpg;;;Marca:TOKYO&Producto:AIRES TIPO VRF&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Ancho:127  CM&Alto:56  CM&Largo:171  CM&Peso:170000  GR;;;
;Condensador tokyo optima vrf inverter 105.094 btu/h 380~415,50,3;32150000;1;0;;;;;AARV-CTO105CHRI1;;TOKYO;;;;98,00;98,00;98,00;367,13;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AARV-CTO105CHRI1.jpg;;;Marca:TOKYO&Producto:AIRES TIPO VRF&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Ancho:98  CM&Alto:81  CM&Largo:185  CM&Peso:243000  GR;;;
;Congelador p/helados tokyo tconh220r 132 net vid.curvo desliz.;1886000;1;0;;;;;CGTCONH220R;;TOKYO;;;;65,60;65,60;65,60;103,91;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/CGTCONH220R.JPG;;;Marca:TOKYO&Producto:CONGELADORES HORIZONTALES&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:65.6  CM&Alto:88  CM&Largo:72  CM&Peso:38400  GR;;;
;Congelador p/helados tokyo tconh350r 263 net 2t/vid.curvo desliz.;2839000;1;0;;;;;CGTCONH350R;;TOKYO;;;;108,00;108,00;108,00;171,07;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/CGTCONH350R.JPG;;;Marca:TOKYO&Producto:CONGELADORES HORIZONTALES&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:108  CM&Alto:88  CM&Largo:72  CM&Peso:48400  GR;;;
;Congelador p/helados tokyo mod tconp400 333 net 2t/vid. desliz.;2717000;1;0;;;;;CGTCONP400;;TOKYO;;;;74,00;74,00;74,00;180,84;20;;;;;;;;400 LTS,  TAPA CORREDIZA, 7 NIVELES DE TEMPERATURA, PERILLA ENCENDIDO Y APAGADO, REGULADOR DE TEMP., CLASE CLIMáTICA T, CON CANASTILLA, LUZ INDICADORA, FUNCIONES REFRIGERADOR,MANTENEDOR Y CONGELADOR, INTERIOR RECUBIERTO DE EPOXI, GAS ECOLóGICO, CON LLAVE Y CERRADURAS, RUEDITAS;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/CGTCONP400.JPG;;;Marca:TOKYO&Producto:CONGELADORES HORIZONTALES&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Capacidad:400  Litros&Ancho:74  CM&Alto:85  CM&Largo:115  CM&Peso:49400  GR;;;
;Congelador tokyo horiz. tcon400cv 380 net t/ciega+vidrio desliz.;2839000;1;0;;;;;CGTCON400CV;;TOKYO;;;;133,60;133,60;133,60;221,10;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/CGTCON400CV.jpg;;;Marca:TOKYO&Producto:CONGELADORES HORIZONTALES&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Capacidad:400  Litros&Ancho:133.6  CM&Alto:88.5  CM&Largo:74.8  CM&Peso:65000  GR;;;
;Congelador tokyo mod tcon350df 290 net t/ ciega+vidrio desliz;2146000;1;0;;;;;CGTCON350DF;;TOKYO;;;;115,50;115,50;115,50;174,84;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/CGTCON350DF.jpg;;;Marca:TOKYO&Producto:CONGELADORES HORIZONTALES&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:115.5  CM&Alto:86.5  CM&Largo:70  CM&Peso:57300  GR;;;
;Congelador tokyo mod tcon120df 1t/cieg/ 100l net;1187000;1;0;;;;;CGTCON120DF;;TOKYO;;;;57,80;57,80;57,80;65,37;50;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/CGTCON120DF.jpg;;;Marca:TOKYO&Producto:CONGELADORES HORIZONTALES&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:57.8  CM&Alto:87  CM&Largo:52  CM&Peso:26500  GR;;;
;Congelador tokyo mod tcon160cvic tapa ciega+vidrio deslizante 160l f;1527000;1;0;;;;;CGTCON160CVIC;;TOKYO;;;;73,00;73,00;73,00;92,17;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/CGTCON160CVIC.jpg;;;Marca:TOKYO&Producto:CONGELADORES HORIZONTALES&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:73  CM&Alto:88.6  CM&Largo:57  CM&Peso:33000  GR;;;
;Congelador para helados tokyo mod tconp500 415 net 2tapas vidrio desliz;3270000;1;0;;;;;CGTCONP500;;TOKYO;;;;137,00;137,00;137,00;235,09;5;;;;;;;;500 LTS, TAPA CORREDIZA, 7 NIVELES DE TEMPERATURA, PERILLA ENCENDIDO Y APAGADO, REGULADOR DE TEMP., CLASE CLIMáTICA T, CON CANASTILLA, LUZ INDICADORA, FUNCIONES REFRIGERADOR,MANTENEDOR Y CONGELADOR, INTERIOR RECUBIERTO DE EPOXI, GAS ECOLóGICO, CON LLAVE Y CERRADURAS, RUEDITAS.;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/CGTCONP500.JPG;;;Marca:TOKYO&Producto:CONGELADORES HORIZONTALES&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Capacidad:500  Litros&Ancho:137  CM&Alto:88  CM&Largo:78  CM&Peso:55500  GR;;;
;Congelador tokyo tcon520df 512 net 2 t/ciega;3376000;1;0;;;;;CGTCON520DF;;TOKYO;;;;170,00;170,00;170,00;281,01;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/CGTCON520DF.jpg;;;Marca:TOKYO&Producto:CONGELADORES HORIZONTALES&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:170  CM&Alto:87  CM&Largo:76  CM&Peso:72000  GR;;;
;Cortacesped manual trapp master 2001;472000;1;0;;;;;EDPCM2001;;TRAPP;;;;42,00;42,00;42,00;16,63;0;;;;;;;;PRáCTICO Y EFICIENTE.MANGO PLEGABLE PARA FACILITAR SU TRANSPORTE Y ALMACENAMIENTO.3 ALTURAS DE CORTE.CUCHILLA TRAVéS DE SISTEMA DE AUTO-AFILADO DE CUCHILLAS ROTATIVAS.RUEDAS DE POLIPROPILENO.TRATAMIENTO ANTICORROSIVO EN TODAS LAS PARTES SUJETAS A OXIDACIóN.;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPCM2001.jpg;;;Marca:TRAPP&Producto:CORTADORAS DE CESPED&Segmento:JARDIN&Vendedor:Sara Comercial&Ancho:42  CM&Alto:24  CM&Largo:66  CM&Peso:9700  GR;;;
;Congelador tokyo vertical frio humedo 5 cajones neto 157 lts 220v;2106000;1;0;;;;;CGTOK157L;;TOKYO;;;;58,50;58,50;58,50;124,06;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/CGTOK157L.jpg;;;Marca:TOKYO&Producto:CONGELADORES VERTICALES&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:58.5  CM&Alto:145  CM&Largo:58.5  CM&Peso:47000  GR;;;
;Cortacesped trapp lf-80rm naftero 3.5hp s/ bolsa;2159000;1;0;;;;;EDPCLF80RM;;TRAPP;;;;82,00;82,00;82,00;55,47;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPCLF80RM.jpg;;;Marca:TRAPP&Producto:CORTADORAS DE CESPED&Segmento:JARDIN&Vendedor:Sara Comercial&Ancho:82  CM&Alto:44  CM&Largo:61.5  CM&Peso:0  GR;;;
;Cortacesped trapp lf-80g naftero 3.5hp s/ bolsa;1727000;1;0;;;;;EDPCLF80G;;TRAPP;;;;82,00;82,00;82,00;55,47;20;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPCLF80G.jpg;;;Marca:TRAPP&Producto:CORTADORAS DE CESPED&Segmento:JARDIN&Vendedor:Sara Comercial&Ancho:82  CM&Alto:44  CM&Largo:61.5  CM&Peso:0  GR;;;
;Cortacesped trapp lf-600g naftero 6.5hp s/ bolsa;1997000;1;0;;;;;EDPCLF600G;;TRAPP;;;;82,00;82,00;82,00;55,47;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPCLF600G.jpg;;;Marca:TRAPP&Producto:CORTADORAS DE CESPED&Segmento:JARDIN&Vendedor:Sara Comercial&Ancho:82  CM&Alto:44  CM&Largo:61.5  CM&Peso:0  GR;;;
;Cortacesped trapp lf-90g naftero 3,5 hp c/bolsa;2083000;1;0;;;;;EDPCLF90G;;TRAPP;;;;82,00;82,00;82,00;55,47;5;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPCLF90G.jpg;;;Marca:TRAPP&Producto:CORTADORAS DE CESPED&Segmento:JARDIN&Vendedor:Sara Comercial&Ancho:82  CM&Alto:44  CM&Largo:61.5  CM&Peso:0  GR;;;
;Cortacesped trapp mb-51e electrico 2500w c/ bolsa;2778000;1;0;;;;;EDPCMB51E;;TRAPP;;;;60,00;60,00;60,00;60,00;5;;;;;;;;CORTADORA DE CéSPED ELéCTRICA ADECUADA PARA EL CORTE Y LA RECOLECCIóN DE PASTOS EN LAS ZONAS MEDIANAS Y GRANDESPRODUCTOS DE úLTIMA GENERACIóN, EFICIENTE Y SEGURA.SISTEMAS DE ARRANQUE MANUAL Y ACELERACIóN.RUEDAS RECUBIERTO DE NEUMáTICOS DE CAUCHO.9 ALTURAS DE CORTE.GAMA DE CORTE DE 51 CMHOJA DE ACERO CON LA INDUCCIóN DE ENDURECIMIENTO DE LA VANGUARDIA.TRATAMIENTO ANTICORROSIVO EN TODAS LAS PARTES S;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPCMB51E.jpg;;;Marca:TRAPP&Producto:CORTADORAS DE CESPED&Segmento:JARDIN&Vendedor:Sara Comercial&Ancho:60  CM&Alto:40  CM&Largo:100  CM&Peso:46300  GR;;;
;Cortacesped trapp mc-50e electrico 2500w s/ bolsa;2055000;1;0;;;;;EDPC50E;;TRAPP;;;;57,30;57,30;57,30;47,53;5;;;;;;;;CORTADORA DE CéSPED ELéCTRICA ADECUADA PARA EL CORTE DE PASTO EN LOS JARDINES RESIDENCIALES, PARQUES, CAMPOS DE FúTBOL Y OTROS.PRODUCTOS DE úLTIMA GENERACIóN, EFICIENTE Y SEGURA.5 ALTURAS DE CORTE.RUEDAS RECUBIERTAS CON NEUMáTICOS DE PVC.HOJA DE ACERO CON LA INDUCCIóN DE ENDURECIMIENTO DE LA VANGUARDIA.ESTABLECER PARA LA FIJACIóN DE LA CUCHILLA DE CORTE DE ALTA RESISTENCIA, LO QUE EL AISLAMIENTO COMPLETO.MANGO PLEGABLE, CON REVESTIMIENTO DE PVC FLEXIBLE, ALTAMENTE AISLANTE.CON 10 METROS DE CABLE ELéCTRICO.FáCIL MONTAJE, LIMPIEZA, ALMACENAMIENTO Y TRANSPORTE.EXIGIR EL USO DE AMBAS MANOS PARA MANEJAR LA CUCHILLA PARA EVITAR CONEXIONES ACCIDENTALES.TRATAMIENTO ANTICORROSIVO EN TODAS LAS PARTES SUJETAS A OXIDACIóN.PINTAR CON PINTURA DE POLIéSTER EN POLVO CURADO EN UN HORNO A 180 �;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPC50E.jpg;;;Marca:TRAPP&Producto:CORTADORAS DE CESPED&Segmento:JARDIN&Vendedor:Sara Comercial&Ancho:57.3  CM&Alto:42  CM&Largo:79  CM&Peso:40083  GR;;;
