ID;Nombre;Precio impuestos incluidos;ID regla de impuestos;En oferta (0/1);Valor del descuento;Porcentaje de descuento;Descuento desde (aaaa-mm-dd);Descuento hasta (aaaa-mm-dd);Referencia nº;N° de referencia proveedor;Marca;EAN13;UPC;Ecotasa;Anchura;Altura;Profundidad;Peso;Cantidad;Cantidad mínima;Nivel de stock bajo;Envíame un mensaje de correo electrónico cuando la cantidad esté por debajo de este nivel;Visible en;Coste adicional del envío;Unidad para el precio unitario;Resumen;Descripción;Etiquetas (x,y,z...);Meta-título;Meta keywords;Meta descripción;URL reescrita;Disponible para pedidos (0 = No, 1 = Si);Fecha de disponibilidad del producto;Fecha de creación del producto;URL's de las imágenes (x,y,z...);Textos alternativos de imagen (x,y,z...);Elimine las imágenes existentes (0 = No, 1 = Si);Característica (Nombre:Valor:Posición:Personalizado);Estado;Destacado;
;Cabo prolongador Trapppara linea roja-fj 1009;12000;1;0;;;;;EDPFJ1009;;TRAPP;;;;3,00;3,00;3,00;0,17;20;;;;;;;; ANCHO:  3  CM  | ALTO:  3  CM   | LARGO:  74  CM  | PESO:  0  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPFJ1009.jpg;;;Marca:TRAPP&Producto:ACCESORIOS JARDIN&Segmento:JARDIN&Vendedor:Sara Comercial;;;
;Cafetera automatica express cappuccino Tokyo industrial mod me-715 220v50hz;4305000;1;0;;;;;GCATI-ME715;;TOKYO INDUSTRIAL;;;;45,50;45,50;45,50;20,36;5;;;;;;;; ANCHO:  45.5  CM  | ALTO:  38.5  CM   | LARGO:  46.5  CM  | PESO:  12500  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/O&http://181.40.23.235:8099/files/imagenes/productos/\APLIC\IMAGENES\manuales\spare_parts\GCATI-ME715 .csv;;;Marca:TOKYO INDUSTRIAL&Producto:CAFETERAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;;
;Cafetera dolce gusto Moulinex mod mini me negra + adaptador;960000;1;0;;;;;EDXCDGMININ-N;;MOULINEX;;;;19,40;19,40;19,40;5,55;50;;;;;;;; ANCHO:  19.4  CM  | ALTO:  37.5  CM   | LARGO:  30.5  CM  | PESO:  3625  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDXCDGMININ-N.jpg;;;Marca:MOULINEX&Producto:CAFETERAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial;;;
;Cafetera dolce gusto Moulinex-drop silver-pv350b58 + adaptador;1246000;1;0;;;;;EDXCDGDS-N;;MOULINEX;;;;27,50;27,50;27,50;8,10;50;;;;;;;; ANCHO:  27.5  CM  | ALTO:  38  CM   | LARGO:  31  CM  | PESO:  4550  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDXCDGDS-N.jpg;;;Marca:MOULINEX&Producto:CAFETERAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial;;;
;Cafetera Kitchenaid artesanal 5kcm0802ecu plata 8 tazas;1727000;1;0;;;;;GCKCM0802ECU-N;;KITCHENAID;;;;27,18;27,18;27,18;9,89;0;;;;;;;; ANCHO:  27.18  CM  | ALTO:  43.43  CM   | LARGO:  33.53  CM  | PESO:  4170  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCKCM0802ECU-N.jpg;;;Marca:KITCHENAID&Producto:CAFETERAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial;;;
;Cafetera Kitchenaid artesanal 5kcm0802eer roja 8 tazas;1727000;1;0;;;;;GCKCM0802EER-N;;KITCHENAID;;;;0,00;0,00;0,00;0,00;0;;;;;;;; ;;;;;;;;;;;;Marca:KITCHENAID&Producto:CAFETERAS&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial;;;
;Cafetera Kitchenaid artesanal 5kcm0802eob negro 8 tazas;1727000;1;0;;;;;GCKCM0802EOB-N;;KITCHENAID;;;;27,18;27,18;27,18;9,89;0;;;;;;;; ANCHO:  27.18  CM  | ALTO:  43.43  CM   | LARGO:  33.53  CM  | PESO:  4170  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCKCM0802EOB-N.jpg;;;Marca:KITCHENAID&Producto:CAFETERAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial;;;
;Cafetera Kitchenaid artesanal 5kcm0802eob negro 8 tazas;1727000;1;0;;;;;GCKCM0802EOB-N;;KITCHENAID;;;;27,18;27,18;27,18;9,89;0;;;;;;;; ANCHO:  27.18  CM  | ALTO:  43.43  CM   | LARGO:  33.53  CM  | PESO:  4170  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCKCM0802EOB-N.jpg;;;Marca:KITCHENAID&Producto:CAFETERAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial;;;
;Cafetera Krups calvi xp341 espresso compacta 1450 w 1l corte automatico;1241000;1;0;;;;;EDKCEAXP341-N;;KRUPS;;;;36,80;36,80;36,80;209,50;50;;;;;;;; ANCHO:  36.8  CM  | ALTO:  19.8  CM   | LARGO:  35.1  CM  | PESO:  209500  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDKCEAXP341-N.jpg;;;Marca:KRUPS&Producto:CAFETERAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial;;;
;Cafetera Krups espresso automatica espresseria cappuccino ea8250 1450 w 1.8 lts;4102000;1;0;;;;;EDKCEA8250-N;;KRUPS;;;;51,20;51,20;51,20;15,27;20;;;;;;;; ANCHO:  51.2  CM  | ALTO:  30.2  CM   | LARGO:  39.5  CM  | PESO:  9800  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDKCEA8250-N.jpg;;;Marca:KRUPS&Producto:CAFETERAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial;;;
;Cafetera Krups espresso automatica roma ea8108 1450 w 1.8 lts;3043000;1;0;;;;;EDKCEA810870-N;;KRUPS;;;;39,50;39,50;39,50;19,45;0;;;;;;;; ANCHO:  39.5  CM  | ALTO:  50.5  CM   | LARGO:  39  CM  | PESO:  9100  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDKCEA810870-N.jpg;;;Marca:KRUPS&Producto:CAFETERAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial;;;
;Cafetera Moulinex dolce gusto movenza-pv60 + adaptador;1619000;1;0;;;;;EDXCDGPV60-N;;MOULINEX;;;;21,50;21,50;21,50;6,07;50;;;;;;;; ANCHO:  21.5  CM  | ALTO:  25.1  CM   | LARGO:  45  CM  | PESO:    GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDXCDGPV60-N.jpg;;;Marca:MOULINEX&Producto:CAFETERAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial;;;
;Cafetera Moulinex dolce gusto oblo negra 800ml pv110858;874000;1;0;;;;;EDXCDGOBLON-N;;MOULINEX;;;;20,60;20,60;20,60;5,10;50;;;;;;;; ANCHO:  20.6  CM  | ALTO:  35.4  CM   | LARGO:  28  CM  | PESO:  0  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDXCDGOBLON-N.jpg;;;Marca:MOULINEX&Producto:CAFETERAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial;;;
;Cafetera Moulinex mod fg381a10 soleil;361000;1;0;;;;;EDXCFG381A10-N;;MOULINEX;;;;23,80;23,80;23,80;5,06;50;;;;;;;; ANCHO:  23.8  CM  | ALTO:  35.4  CM   | LARGO:  24  CM  | PESO:  2610  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDXCFG381A10-N.jpg;;;Marca:MOULINEX&Producto:CAFETERAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial;;;
;Cafetera personal Tokyo single c/taza acero inox incluida 350w;78000;1;0;;;;;EDTCSINGLE-N;;TOKYO;;;;12,20;12,20;12,20;0,82;50;;;;;;;; ANCHO:  12.2  CM  | ALTO:  20.4  CM   | LARGO:  13.1  CM  | PESO:  530  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTCSINGLE-N.jpg;;;Marca:TOKYO&Producto:CAFETERAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial;;;
;Cafetera Tokyo mod cafe time 900w c/filtro permanente led dig. timer programable;244000;1;0;;;;;EDTCCTIME-N;;TOKYO;;;;17,50;17,50;17,50;196,00;50;;;;;;;; ANCHO:  17.5  CM  | ALTO:  33.1  CM   | LARGO:  24.3  CM  | PESO:  196000  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTCCTIME-N.jpg;;;Marca:TOKYO&Producto:CAFETERAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial;;;
;Cafetera Tokyo mod kafe 15 550w 220v/50hz;121000;1;0;;;;;EDTC19998-N;;TOKYO;;;;15,00;15,00;15,00;1,95;50;;;;;;;; ANCHO:  15  CM  | ALTO:  26  CM   | LARGO:  20  CM  | PESO:  1100  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTC19998-N.JPG;;;Marca:TOKYO&Producto:CAFETERAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial;;;
;Calentador circular tokyo ind mod s701 6.8 lts dimension 490*460*430;692000;1;0;;;;;GC-S701NV;;TOKYO INDUSTRIAL;;;;47,00;47,00;47,00;18,51;20;;;;;;;; ANCHO:  47  CM  | ALTO:  31.5  CM   | LARGO:  50  CM  | PESO:  8200  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GC-S701NV.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:MANTENEDORAS DE ALIMENTO&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;;
;Calentador de agua de paso electrico Rheem rtex-8;1331000;1;0;;;;;EDRHTRTEX8;;RHEEM;;;;25,00;25,00;25,00;3,00;20;;;;;;;;  POTENCIA:  8000  Watts  |  TENSION ELECTRICA:  240  VOLTIOS  |  FRECUENCIA ELECTRICA:  50  HERTZ  |  TEMPERATURA:  60  GRADOS CENTIGRADOS | ANCHO:  25  CM  | ALTO:  13  CM   | LARGO:  26  CM  | PESO:  3000  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRHTRTEX8.jpg;;;Marca:RHEEM&Producto:CALEFONES&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;;
;Calentador multibebidas Tokyo mod tete cap. 1l 250w calienta todo tipo de liq;161000;1;0;;;;;EDTJTETE;;TOKYO;;;;17,00;17,00;17,00;1,50;50;;;;;;;;  POTENCIA:  250  Watts  |  CAPACIDAD:  1  Litros | ANCHO:  17  CM  | ALTO:  16  CM   | LARGO:  22  CM  | PESO:  1040  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTJTETE.jpg;;;Marca:TOKYO&Producto:JARRAS ELECTRICAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial;;;
;Calentador rectangular tokyo ind mod 834-01 inox 4 lts dimension 430*295*320;267000;1;0;;;;;GC-834-01NV;;TOKYO INDUSTRIAL;;;;31,00;31,00;31,00;8,87;50;;;;;;;; ANCHO:  31  CM  | ALTO:  26  CM   | LARGO:  44  CM  | PESO:  4200  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GC-834-01NV.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:MANTENEDORAS DE ALIMENTO&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;;
;Calentador rectangular tokyo ind mod k900dp inox 9 lts tapa basculante dimension;823000;1;0;;;;;GCR-K900DP;;TOKYO INDUSTRIAL;;;;37,00;37,00;37,00;26,15;50;;;;;;;; ANCHO:  37  CM  | ALTO:  43.5  CM   | LARGO:  65  CM  | PESO:  10600  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCR-K900DP.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:MANTENEDORAS DE ALIMENTO&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;;
;Calentador rectangular tokyo ind mod s901 inox 9 lts tapa basculante dimension 7;983000;1;0;;;;;GCR-S901;;TOKYO INDUSTRIAL;;;;53,00;53,00;53,00;30,26;50;;;;;;;; ANCHO:  53  CM  | ALTO:  31.5  CM   | LARGO:  72.5  CM  | PESO:  13000  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCR-S901.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:MANTENEDORAS DE ALIMENTO&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;;
;Calentador redondo tokyo ind mod 835 inox 5.5 lts dimension 550*315*290;300000;1;0;;;;;GC-835NV;;TOKYO INDUSTRIAL;;;;36,00;36,00;36,00;9,07;50;;;;;;;; ANCHO:  36  CM  | ALTO:  28  CM   | LARGO:  36  CM  | PESO:  3700  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GC-835NV.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:MANTENEDORAS DE ALIMENTO&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;;
;Calentador redondo Tokyo industrial basculante s701 6.8lts;513000;1;0;;;;;GC-S701;;TOKYO INDUSTRIAL;;;;47,00;47,00;47,00;18,51;5;;;;;;;; ANCHO:  47  CM  | ALTO:  31.5  CM   | LARGO:  50  CM  | PESO:  8200  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GC-S701.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:MANTENEDORAS DE ALIMENTO&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;;
;Caminadores Evolution fitness evo4000 c/mp3/sd/usb/lcd display;7305000;1;0;;;;;GIMEVO4000-N;;EVOLUTION;;;;192,00;192,00;192,00;169,63;0;;;;;;;;  CAPACIDAD:  Peso max de usuario 150  kilogramo | ANCHO:  192  CM  | ALTO:  38  CM   | LARGO:  93  CM  | PESO:    GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GIMEVO4000-N.jpg;;;Marca:EVOLUTION&Producto:CAMINADORAS&Segmento:FITNESS&Vendedor:Sara Comercial;;;
;Campana de cocina Tokyo inox nea 4hornallas 60cm 1000 m3/h 220v/50hz;888000;1;0;;;;;EDTCNEA4H;;TOKYO;;;;64,00;64,00;64,00;32,72;50;;;;;;;; ANCHO:  64  CM  | ALTO:  50.5  CM   | LARGO:  40.5  CM  | PESO:  9350  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTCNEA4H.jpg;;;Marca:TOKYO&Producto:CAMPANAS EXTRACTORAS DE COCINA&Segmento:VENTILACION&Vendedor:Sara Comercial;;;
;Campana de cocina Tokyo inox nea 6hornallas 90cm 1000 m3/h 220v/50hz;960000;1;0;;;;;EDTCNEA6H;;TOKYO;;;;93,50;93,50;93,50;51,43;20;;;;;;;; ANCHO:  93.5  CM  | ALTO:  55  CM   | LARGO:  40  CM  | PESO:  11400  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTCNEA6H.jpg;;;Marca:TOKYO&Producto:CAMPANAS EXTRACTORAS DE COCINA&Segmento:VENTILACION&Vendedor:Sara Comercial;;;
;Campana Whirlpool chimney wai95ardwx 90cm inox;1717000;1;0;;;;;EDWCWAI95AR;;WHIRLPOOL;;;;96,00;96,00;96,00;41,47;50;;;;;;;; ANCHO:  96  CM  | ALTO:  54  CM   | LARGO:  32  CM  | PESO:  11400  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDWCWAI95AR.jpg;;;Marca:WHIRLPOOL&Producto:CAMPANAS EXTRACTORAS DE COCINA&Segmento:VENTILACION&Vendedor:Sara Comercial;;;
;Campana Whirlpool decorative wai96ar 90cm vidrio curvo;2592000;1;0;;;;;EDWCWAI96AR;;WHIRLPOOL;;;;50,00;50,00;50,00;75,40;50;;;;;;;; ANCHO:  50  CM  | ALTO:  58  CM   | LARGO:  104  CM  | PESO:    GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDWCWAI96AR.jpg;;;Marca:WHIRLPOOL&Producto:CAMPANAS EXTRACTORAS DE COCINA&Segmento:VENTILACION&Vendedor:Sara Comercial;;;
;Campana Whirlpool wpi61de 60cm inox vidrio recto;3091000;1;0;;;;;EDWCWPI61DE;;WHIRLPOOL;;;;41,00;41,00;41,00;40,59;5;;;;;;;; ANCHO:  41  CM  | ALTO:  60  CM   | LARGO:  66  CM  | PESO:    GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDWCWPI61DE.jpg;;;Marca:WHIRLPOOL&Producto:CAMPANAS EXTRACTORAS DE COCINA&Segmento:VENTILACION&Vendedor:Sara Comercial;;;
;Campana Whirlpool wpi91de 90cm inox vidrio recto;2806000;1;0;;;;;EDWCWPI91DE;;WHIRLPOOL;;;;41,00;41,00;41,00;60,65;20;;;;;;;; ANCHO:  41  CM  | ALTO:  61  CM   | LARGO:  97  CM  | PESO:    GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDWCWPI91DE.jpg;;;Marca:WHIRLPOOL&Producto:CAMPANAS EXTRACTORAS DE COCINA&Segmento:VENTILACION&Vendedor:Sara Comercial;;;
;Carro de 3niveles Tokyo industrial rpc-l3 p/servicio c/ruedas;646000;1;0;;;;;GCT-RPCL3;;TOKYO INDUSTRIAL;;;;55,00;55,00;55,00;18,92;5;;;;;;;; ANCHO:  55  CM  | ALTO:  16  CM   | LARGO:  86  CM  | PESO:    GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCT-RPCL3.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:CARROS GASTRONOMICOS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;;
;Carro p/18 bandejas Tokyo industrial 1/1 inox-tr-m18a;1170000;1;0;;;;;GC-TRM18A;;TOKYO INDUSTRIAL;;;;61,00;61,00;61,00;222,96;5;;;;;;;; ANCHO:  61  CM  | ALTO:  86  CM   | LARGO:  170  CM  | PESO:  24000  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GC-TRM18A.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:CARROS GASTRONOMICOS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;;
;Carro para 10 bandejas mod 1058 Metvisa;767000;1;0;;;;;GCM-1058;;METVISA;;;;66,00;66,00;66,00;240,00;0;;;;;;;; ANCHO:  66  CM  | ALTO:  167  CM   | LARGO:  23  CM  | PESO:  240000  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCM-1058.jpg;;;Marca:METVISA&Producto:CARROS GASTRONOMICOS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;;
;Carro para 20 bandejas mod 2058 Metvisa;1079000;1;0;;;;;GCM-2058;;METVISA;;;;66,00;66,00;66,00;380,00;0;;;;;;;; ANCHO:  66  CM  | ALTO:  167  CM   | LARGO:  23  CM  | PESO:  380000  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCM-2058.jpg;;;Marca:METVISA&Producto:CARROS GASTRONOMICOS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;;
;Carro para cubiertos Tokyo industrial 5 depositos mod rpc-5;534000;1;0;;;;;GCT-RPC5;;TOKYO INDUSTRIAL;;;;86,00;86,00;86,00;29,58;5;;;;;;;; ANCHO:  86  CM  | ALTO:  16  CM   | LARGO:  86  CM  | PESO:  18000  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCT-RPC5.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:CARROS GASTRONOMICOS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;;
;Carro Tokyo industrial para 6 gn s 1/1 mod bv-m5;1236000;1;0;;;;;GCT-BVM5;;TOKYO INDUSTRIAL;;;;79,00;79,00;79,00;27,30;0;;;;;;;; ANCHO:  79  CM  | ALTO:  17.5  CM   | LARGO:  79  CM  | PESO:    GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCT-BVM5.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:CARROS GASTRONOMICOS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;;
;Centrifuga de ropas Arno mod cra55 5.2kgs blanca tambor inox;716000;1;0;;;;;EDASCRA55;;ARNO;;;;39,00;39,00;39,00;25,48;50;;;;;;;; ANCHO:  39  CM  | ALTO:  67  CM   | LARGO:  39  CM  | PESO:  9600  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDASCRA55.jpg;;;Marca:ARNO&Producto:CENTRIFUGAS DE ROPA -10KG&Segmento:LAVADO/SECADO&Vendedor:Sara Comercial;;;
;Centrifuga de ropas Tokyo 12bl cap 12kgs blanca 220v 50hz;839000;1;0;;;;;EDTSET12BL-NV;;TOKYO;;;;47,90;47,90;47,90;36,98;50;;;;;;;; ANCHO:  47.9  CM  | ALTO:  70.5  CM   | LARGO:  43.8  CM  | PESO:    GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTSET12BL-NV.JPG;;;Marca:TOKYO&Producto:CENTRIFUGAS DE ROPA +10KG&Segmento:LAVADO/SECADO&Vendedor:Sara Comercial;;;
;Centrifuga de ropas Tokyo 7kgs mod tok7kcen 200w 220v/50hz;484000;1;0;;;;;EDTSETOK7KCEN;;TOKYO;;;;42,50;42,50;42,50;35,18;50;;;;;;;; ANCHO:  42.5  CM  | ALTO:  77  CM   | LARGO:  43  CM  | PESO:  8000  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTSETOK7KCEN.JPG;;;Marca:TOKYO&Producto:CENTRIFUGAS DE ROPA -10KG&Segmento:LAVADO/SECADO&Vendedor:Sara Comercial;;;
;Cepillo alisador Remington 2en1 mod cb7400 3 temp. max 230c bivolt;271000;1;0;;;;;EDRPCB7400-N;;REMINGTON;;;;6,30;6,30;6,30;0,79;50;;;;;;;; ANCHO:  6.3  CM  | ALTO:  15.1  CM   | LARGO:  33.4  CM  | PESO:    GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRPCB7400-N.jpg;;;Marca:REMINGTON&Producto:ALISADORES&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial;;;
;Chapa a gas Metvisa cfgp.06 610mm 2 quemadores con prensa 220v;1395000;1;0;;;;;GCHM-CFGP06;;METVISA;;;;65,00;65,00;65,00;38,61;0;;;;;;;; ANCHO:  65  CM  | ALTO:  36  CM   | LARGO:  66  CM  | PESO:  36000  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCHM-CFGP06.jpg;;;Marca:METVISA&Producto:CHURRASQUERAS-GASTRO&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;;
;Chapa grill Venancio a gas 60cm c/base mod cggp60;4004000;1;0;;;;;GCHVCGGP60;;VENANCIO;;;;71,00;71,00;71,00;154,64;0;;;;;;;; ANCHO:  71  CM  | ALTO:  99  CM   | LARGO:  88  CM  | PESO:    GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCHVCGGP60.jpg;;;Marca:VENANCIO&Producto:PLANCHAS DE COCCION&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;;
;Chapa usa Venancio mod cgp60 60cm con base l americana;3496000;1;0;;;;;GCHV-CGP60;;VENANCIO;;;;71,00;71,00;71,00;159,22;0;;;;;;;; ANCHO:  71  CM  | ALTO:  115  CM   | LARGO:  78  CM  | PESO:  62000  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCHV-CGP60.jpg;;;Marca:VENANCIO&Producto:PLANCHAS DE COCCION&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;;
;Chapa usa Venancio mod cgp90 90cms con base l americana;4375000;1;0;;;;;GCHV-CGP90;;VENANCIO;;;;103,00;103,00;103,00;101,97;0;;;;;;;; ANCHO:  103  CM  | ALTO:  44  CM   | LARGO:  90  CM  | PESO:  80000  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCHV-CGP90.jpg;;;Marca:VENANCIO&Producto:PLANCHAS DE COCCION&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;;
;Choppera Memo 1 canilla mod barril a hielo 30l x hora 23kg hielo;2781000;1;0;;;;;GCPMH-CGB1C;;MEMO;;;;49,00;49,00;49,00;52,00;20;;;;;;;; ANCHO:  49  CM  | ALTO:  55  CM   | LARGO:  44  CM  | PESO:  52000  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCPMH-CGB1C.jpg;;;Marca:MEMO&Producto:CHOPERAS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;;
;Choppera Memo 1 canilla mod icefort a hielo 30l x hora 28kg hielo;2297000;1;0;;;;;GCPMH-ICF1C;;MEMO;;;;49,50;49,50;49,50;42,00;5;;;;;;;; ANCHO:  49.5  CM  | ALTO:  40  CM   | LARGO:  24  CM  | PESO:  42000  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCPMH-ICF1C.jpg;;;Marca:MEMO&Producto:CHOPERAS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;;
;Choppera Memo 1 canilla mod slim 50l a 90l x hora 220v50hz 1100w inox;7846000;1;0;;;;;GCPM-SLM1C;;MEMO;;;;38,20;38,20;38,20;15,42;0;;;;;;;; ANCHO:  38.2  CM  | ALTO:  47.5  CM   | LARGO:  34  CM  | PESO:  12000  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCPM-SLM1C.jpg;;;Marca:MEMO&Producto:CHOPERAS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;;
;Choppera Memo 1 canilla mod upper 40l a 70l x hora 220v50hz 1100w inox;7217000;1;0;;;;;GCPM-UPR1C;;MEMO;;;;51,30;51,30;51,30;22,08;5;;;;;;;; ANCHO:  51.3  CM  | ALTO:  42  CM   | LARGO:  41  CM  | PESO:  0  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCPM-UPR1C.jpg;;;Marca:MEMO&Producto:CHOPERAS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;;
;Choppera Memo 2 canillas mod aleman 90l a 170l x hora 220v50hz 1450w inox;12874000;1;0;;;;;GCPM-ALM2C;;MEMO;;;;50,00;50,00;50,00;28,00;0;;;;;;;; ANCHO:  50  CM  | ALTO:  30.5  CM   | LARGO:  30.5  CM  | PESO:  28000  GR;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCPM-ALM2C.jpg;;;Marca:MEMO&Producto:CHOPERAS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;;
